gauge_id,gauge_lat,gauge_lon,gauge_name,country,area
GRDC_4214590,51.8521,-82.9688,"ALBANY RIVER, ABOVE FISHING CREEK ISLAND",Canada,126731.189620477
GRDC_4214610,48.6021,-78.1062,"HARRICANAW RIVER, AMOS",Canada,3666.6242390656
GRDC_4214620,48.3521,-77.2729,"BELL RIVER, SENNETERRE",Canada,1978.54133135438
GRDC_4214621,49.7521,-77.6146,"BELL RIVER, EN AMONT DU LAC MATAGAMI",Canada,22911.5879242429
GRDC_4214650,50.1312,-77.4188,"RIVIERE NOTTAWAY, TETE DU LAC SOSCUMICA",Canada,57841.6056737513
GRDC_4214655,49.8563,-77.1854,"RIVIERE WASWANIPI, A LA CHUTE ROUGE",Canada,31460.4319635025
GRDC_4214670,50.7521,-76.3896,"RIVIERE BROADBACK, A LA SORTIE DU LAC QUENONISCA",Canada,10064.559447749
GRDC_4214680,51.4479,-76.8646,"RUPERT, EN AVAL DU LAC NEMISCAU",Canada,39678.4890439342
GRDC_4214690,51.5354,-78.0979,"RIVIERE PONTAX, PRES DE L'EMBOUCHURE",Canada,6074.68883728416
GRDC_4214700,52.2479,-78.0771,"RIVIERE EASTMAIN, TETE DE LA GORGE DE BASILE",Canada,44924.2962723296
GRDC_4214701,52.1688,-74.5938,"RIVIERE EASTMAIN, A LA TETE DE LA GORGE PROSPER",Canada,21298.0181253336
GRDC_4214750,53.6271,-74.5312,"GRANDE RIVIERE DE LA BALEINE, EN AMONT DE LA RIVIERE DE PONTOIS",Canada,36974.6732021067
GRDC_4214760,53.1688,-74.4729,"PONTOIS, RIVIERE DE, EN AMONT DE LA RIVIERE SAKAMI",Canada,12956.5652878043
GRDC_4214770,53.7313,-78.5646,"GRANDE RIVIERE DE LA BALEINE, EN AVAL DE LA RIVIERE ACAZI",Canada,96411.5634996881
GRDC_4214775,54.2438,-76.1646,"RIVIERE KANAAUPSCOW, EN AMONT DE LA RIVIERE GRIAULT",Canada,9483.55624949574
GRDC_4214800,55.2812,-77.5771,"GRANDE RIVIERE DE LA BALEINE, PRES DE L'EMBOUCHURE",Canada,41079.6937482675
GRDC_4214801,55.2396,-76.9854,"GRANDE RIVIERE DE LA BALEINE, EN AMONT DE LA RIVIERE DENYS-1",Canada,34212.7889061278
GRDC_4214810,55.0062,-77.0687,"RIVIERE DENYS, PRES DE LA GRANDE RIVIERE DE LA BALEINE",Canada,4534.17239016793
GRDC_4214820,55.5187,-74.3396,"PETITE RIVIERE DE LA BALEINE, EN AMONT DU CHENAL ANCEL",Canada,10184.7950781016
GRDC_4214830,54.8521,-73.9854,"GRANDE RIVIERE DE LA BALEINE, SORTIE DU LAC BIENVILLE",Canada,19672.1634255721
GRDC_4214900,57.8771,-67.5896,"GRANDE RIVIERE DE LA BALEINE, PRES DE L'EMBOUCHURE-1",Canada,29676.7665208999
GRDC_4214905,56.7896,-64.9062,"RIVIERE GEORGE, AU LAC DE LA HUTTE SAUVAGE",Canada,24141.0460272299
GRDC_4214910,58.5146,-77.9521,"RIVIERE INNUKSUAC, PRES DE L'EMBOUCHURE",Canada,10433.9823055986
GRDC_4214920,57.9104,-66.3771,"RIVIERE QURLUTUQ, PRES DE L'EMBOUCHURE",Canada,3793.33712020691
GRDC_4214930,59.9854,-71.9062,"RIVIERE ARNAUD, EN AMONT DE LA RIVIERE HAMELIN",Canada,26468.1832840921
GRDC_4214940,58.6396,-70.4271,"RIVIERE AUX FEUILLES, EN AVAL DE LA RIVIERE PALADEAU",Canada,40978.1424434338
GRDC_4214943,58.2854,-71.2812,"RIVIERE AUX FEUILLES, EN AMONT DU RUISSEAU DUFREBOY",Canada,33374.0337454251
GRDC_4214945,58.0354,-73.2521,"LA GOUDALIE, RIVIERE, RIVIERE AUX FEUILLES",Canada,3883.11358142668
GRDC_4214950,58.1562,-65.8396,"RIVIERE GEORGE, AUX CHUTES HELEN",Canada,34882.7361344806
GRDC_4215010,49.4688,-120.9771,"TULAMEEN RIVER, BELOW VUICH CREEK",Canada,246.537755600114
GRDC_4215011,49.4604,-120.5188,"TULAMEEN RIVER, PRINCETON",Canada,1795.9949410488
GRDC_4215030,49.7687,-120.7729,"OTTER CREEK, BELOW SPEARING CREEK",Canada,450.462280710374
GRDC_4215040,49.2104,-119.9896,"ASHNOLA RIVER, NEAR KEREMEOS",Canada,1050.45644914706
GRDC_4215050,49.3771,-120.1521,"SIMILKAMEEN RIVER, NEAR HEDLEY",Canada,5679.4895624821
GRDC_4215051,49.4604,-120.5062,"SIMILKAMEEN RIVER, PRINCETON",Canada,1819.68823531177
GRDC_4215070,50.2146,-119.5396,"WHITEMAN CREEK, ABOVE BOULEAU CREEK",Canada,110.849467116483
GRDC_4215090,49.2479,-119.3187,"VASEUX CREEK, ABOVE SOLCO CREEK",Canada,119.241595358018
GRDC_4215100,48.9312,-119.4229,"OKANOGAN RIVER, OROVILLE",Canada,8183.05476456062
GRDC_4215101,49.1146,-119.5687,"OKANOGAN RIVER, NEAR OLIVER",Canada,7499.95238922792
GRDC_4215102,49.3396,-119.5771,"OKANOGAN RIVER, OKANAGAN FALLS",Canada,6678.86282898382
GRDC_4215103,49.4938,-119.6104,"OKANOGAN RIVER, PENTICTON",Canada,5964.03435929981
GRDC_4215110,49.8396,-119.3646,"PEARSON CREEK, NEAR THE MOUTH",Canada,80.5695995640288
GRDC_4215120,49.8812,-119.4146,"MISSION CREEK, NEAR EAST KELOWNA",Canada,799.966965419103
GRDC_4215125,49.0438,-118.4396,"GRANBY RIVER, GRAND FORKS",Canada,2031.7521726941
GRDC_4215130,49.5646,-119.0521,"TRAPPING CREEK, NEAR THE MOUTH",Canada,147.281176187827
GRDC_4215150,49.9104,-118.1271,"BARNES CREEK, NEAR NEEDLES",Canada,177.729525866456
GRDC_4215160,50.2771,-117.7479,"KUSKANAX CREEK, NEAR NAKUSP",Canada,329.346644659464
GRDC_4215165,50.7354,-117.7312,"BEATON CREEK, NEAR BEATON",Canada,40.250573190308
GRDC_4215180,48.9813,-118.2146,"KETTLE RIVER, NEAR LAURIER",Canada,10004.1311696004
GRDC_4215181,49.2313,-118.9271,"KETTLE RIVER, NEAR WESTBRIDGE",Canada,2138.48596515245
GRDC_4215185,49.1729,-118.9771,"WEST KETTLE RIVER, WESTBRIDGE",Canada,1903.11943434577
GRDC_4215200,49.1771,-117.7146,"COLUMBIA RIVER, BIRCHBANK",Canada,87105.2483748747
GRDC_4215210,49.0021,-117.6271,"COLUMBIA RIVER, INTERNATIONAL BOUNDARY (CANADA)",Canada,154793.238068858
GRDC_4215220,48.9979,-117.3521,"PEND OREILLE RIVER, INTERNATIONAL BOUNDARY (CANADA)",Canada,65468.7513756733
GRDC_4215230,49.0479,-117.2938,"SALMO RIVER, NEAR SALMO",Canada,1238.6983898944
GRDC_4215250,49.6979,-117.4479,"LEMON CREEK, ABOVE SOUTH LEMON CREEK",Canada,181.152731858037
GRDC_4215260,49.4604,-117.5646,"SLOCAN RIVER, NEAR CRESCENT VALLEY",Canada,3319.04076189785
GRDC_4215270,49.9062,-116.9521,"KASLO RIVER, BELOW KEMP CREEK",Canada,432.881408779454
GRDC_4215300,48.9979,-116.5687,"BOUNDARY CREEK, NEAR PORTHILL",Canada,242.611984940587
GRDC_4215320,48.9021,-116.4021,"KOOTENAI RIVER, NEAR COPELAND",Canada,33854.8844035505
GRDC_4215330,49.5104,-117.2812,"ANDERSON CREEK, NEAR NELSON",Canada,46072.733733154
GRDC_4215335,49.5938,-117.2438,"DUHAMEL CREEK, ABOVE DIVERSIONS",Canada,54.4972848022877
GRDC_4215340,48.9979,-116.1813,"MOYIE RIVER, EASTPORT",Canada,1584.6198366359
GRDC_4215350,50.0812,-116.7854,"FRY CREEK, BELOW CARNEY CREEK",Canada,583.445533811727
GRDC_4215400,50.7729,-117.6771,"INCOMAPPLEUX RIVER, NEAR BEATON",Canada,1016.63667774863
GRDC_4215425,50.2896,-116.9354,"DUNCAN RIVER, NEAR HOWSER",Canada,2132.95903253574
GRDC_4215426,50.2313,-116.9562,"DUNCAN RIVER, BELOW LARDEAU RIVER",Canada,4146.57834615832
GRDC_4215430,50.2646,-116.9688,"LARDEAU RIVER, MARBLEHEAD",Canada,1705.56412852905
GRDC_4215440,50.1604,-116.5729,"CARNEY CREEK, BELOW PAMBRUN CREEK",Canada,119.692467383225
GRDC_4215450,49.7438,-116.4521,"SAINT MARY RIVER, BELOW MORRIS CREEK",Canada,204.336989544503
GRDC_4215460,49.6104,-116.1688,"SAINT MARY RIVER, NEAR MARYSVILLE",Canada,1478.58600260948
GRDC_4215610,52.7271,-119.4062,"CANOE RIVER, BELOW KIMMEL CREEK",Canada,298.258766598516
GRDC_4215650,51.6771,-117.7188,"GOLD RIVER, ABOVE PALMER CREEK",Canada,425.33442294635
GRDC_4215660,51.4854,-117.1813,"COLUMBIA RIVER, DONALD",Canada,9589.84333542429
GRDC_4215670,51.2979,-116.9437,"KICKING HORSE RIVER, GOLDEN",Canada,1752.78133122348
GRDC_4215675,50.5688,-115.9938,"STODDART CREEK, NEAR ATHALMER",Canada,20.9894062844767
GRDC_4215680,50.3229,-115.8646,"COLUMBIA RIVER, NEAR FAIRMONT HOT SPRINGS",Canada,877.295027203577
GRDC_4215690,49.9104,-115.7729,"SKOOKUMCHUCK CREEK, NEAR SKOOKUMCHUCK",Canada,648.899894167102
GRDC_4215700,49.9104,-115.7396,"KOOTENAI RIVER, NEAR SKOOKUMCHUCK",Canada,7251.46225762878
GRDC_4215705,49.4188,-115.4188,"KOOTENAI RIVER, WARDNER",Canada,13717.8556222704
GRDC_4215706,49.6104,-115.6312,"KOOTENAI RIVER, FORT STEELE",Canada,11492.2359833345
GRDC_4215710,49.5104,-115.0687,"ELK RIVER, FERNIE",Canada,3074.73530658256
GRDC_4215750,50.8854,-116.0479,"KOOTENAI RIVER, KOOTENAY CROSSING",Canada,509.435714598769
GRDC_4215800,49.8438,-114.8604,"GRAVE CREEK, AT THE MOUTH",Canada,86.5546652249784
GRDC_4215900,49.0021,-114.4771,"FLATHEAD RIVER, FLATHEAD",Canada,1121.89404455461
GRDC_4220100,48.9688,-106.8396,"ROCK CREEK, BELOW HORSE CREEK NEAR INTERN. BOUNDARY",Canada,833.800797203783
GRDC_4220200,49.0021,-107.3021,"FRENCHMAN RIVER, INTERNATIONAL BOUNDARY (CANADA)",Canada,5301.56869973531
GRDC_4220201,49.4104,-108.0104,"FRENCHMAN RIVER, AT 50-MILE",Canada,3026.00195110074
GRDC_4220210,49.3062,-107.7062,"DENNIEL CREEK, NEAR VAL MARIE",Canada,496.51800901121
GRDC_4220300,48.9938,-105.7062,"POPLAR RIVER, INTERNATIONAL BOUNDARY (CANADA)",Canada,1052.82275949783
GRDC_4220310,48.9979,-105.4104,"EAST POPLAR RIVER, INTERNATIONAL BOUNDARY (CANADA)",Canada,1378.40719906715
GRDC_4220400,49.0021,-109.4188,"BATTLE CREEK, INTERNATIONAL BOUNDARY (CANADA)",Canada,2528.13961115155
GRDC_4220401,49.1646,-109.4688,"BATTLE CREEK, BELOW NASHLYN PROJECT",Canada,2164.32080921646
GRDC_4220402,49.2854,-109.5229,"BATTLE CREEK, NEAR CONSUL",Canada,1868.88283882338
GRDC_4220410,49.0062,-109.2312,"LYONS COULEE, INTERNATIONAL BOUNDARY (CANADA)",Canada,187.874111722429
GRDC_4220420,49.0062,-109.7188,"LODGE CREEK, BELOW MCRAE CREEK (INTERN. BOUNDARY)",Canada,2145.43663000496
GRDC_4220421,49.2021,-109.9854,"LODGE CREEK, NEAR ALBERTA BOUNDARY",Canada,869.979876701471
GRDC_4220430,49.1021,-109.8187,"MIDDLE CREEK, ABOVE LODGE CREEK",Canada,783.377346107403
GRDC_4220431,49.2271,-109.8187,"MIDDLE CREEK, NEAR GOVENLOCK",Canada,715.024693878871
GRDC_4220432,49.4271,-110.0521,"MIDDLE CREEK, NEAR SASKATCHEWAN BOUNDARY",Canada,298.168958093104
GRDC_4220500,48.9854,-110.4688,"MILK RIVER, EASTERN CROSSING OF INTERN. BOUNDARY",Canada,6787.35428936568
GRDC_4220501,49.1437,-112.0812,"MILK RIVER, MILK RIVER",Canada,2702.4250914915
GRDC_4220502,49.0062,-112.5438,"MILK RIVER, WESTERN CROSSING OF INTERN. BOUNDARY",Canada,1041.60419071177
GRDC_4220510,49.1104,-111.7604,"VERDIGRIS COULEE, NEAR THE MOUTH",Canada,342.882701203744
GRDC_4231200,47.2604,-68.5938,"SAINT JOHN RIVER, FORT KENT",Canada,14690.8288515043
GRDC_4231250,47.2062,-68.9562,"SAINT FRANCIS RIVER, OUTLET OF GLASIER LAKE",Canada,1346.27069328869
GRDC_4231590,45.9438,-67.3187,"SHOGOMOC STREAM, NEAR TRANS CANADA HIGHWAY",Canada,232.942254456317
GRDC_4231600,45.9688,-67.2438,"SAINT JOHN RIVER, POKIOK",Canada,38714.0460632212
GRDC_4231601,46.4688,-67.5896,"SAINT JOHN RIVER, NEAR EAST FLORENCEVILLE",Canada,34079.3843536468
GRDC_4231602,47.0396,-67.7354,"SAINT JOHN RIVER, GRAND FALLS",Canada,21838.7649581505
GRDC_4231610,47.5479,-68.6312,"MADAWASKA RIVER, EN AVAL DU BARRAGE TEMISCOUATA",Canada,2680.58731384734
GRDC_4231620,46.7938,-67.6854,"TOBIQUE RIVER, NARROWS",Canada,4297.64705152594
GRDC_4231621,47.1729,-67.2104,"TOBIQUE RIVER, RILEY BROOK",Canada,2246.15876052059
GRDC_4231630,45.9604,-66.8312,"SAINT JOHN RIVER, BELOW MACTAQUAC",Canada,39902.3295720959
GRDC_4231650,46.1271,-66.6104,"NASHWAAK RIVER, DURHAM BRIDGE",Canada,1459.9229173736
GRDC_4231680,45.6729,-66.6813,"OROMOCTO RIVER, TRACY",Canada,569.7907297817
GRDC_4231800,46.0729,-65.3646,"CANAAN RIVER, EAST CANAAN",Canada,651.294844987547
GRDC_4232010,48.0146,-89.6146,"PIGEON RIVER, MIDDLE FALLS",Canada,1546.72319532176
GRDC_4232030,48.3854,-89.3021,"NEEBING RIVER, NEAR THUNDER BAY",Canada,140.410952339218
GRDC_4232300,48.9271,-87.6896,"GRAVEL RIVER, NEAR CAVERS",Canada,617.906198027366
GRDC_4232600,48.9062,-88.3771,"BLACK STURGEON RIVER, HIGHWAY NO. 17",Canada,2709.15928380706
GRDC_4232700,48.7729,-86.2938,"PIC RIVER, NEAR MARATHON",Canada,4208.30635062763
GRDC_4232750,48.6562,-85.7438,"WHITE RIVER, BELOW WHITE LAKE",Canada,4120.77346388327
GRDC_4232800,47.9062,-84.7146,"MICHIPICOTEN RIVER, HIGH FALLS",Canada,5085.3981061871
GRDC_4232890,47.2146,-84.6188,"MONTREAL RIVER, NEAR MONTREAL RIVER HARBOUR",Canada,3384.23914837948
GRDC_4232900,46.8604,-83.9688,"GOULAIS RIVER, NEAR SEARCHMONT",Canada,1144.78463922422
GRDC_4234010,46.5062,-84.3604,"SAINT MARYS RIVER, SAULT STE. MARIE",Canada,209399.865455061
GRDC_4234100,46.2146,-82.5104,"SERPENT RIVER, HIGHWAY NO.17",Canada,1248.54251230589
GRDC_4234300,44.8563,-79.5396,"SEVERN RIVER, SWIFT RAPIDS",Canada,5790.84055642394
GRDC_4234400,46.0187,-80.6021,"FRENCH RIVER, DRY PINE BAY",Canada,12260.2016038197
GRDC_4234500,46.2646,-79.3938,"LA VASE RIVER, NORTH BAY",Canada,75.3994963704378
GRDC_4234550,45.6688,-79.3771,"NORTH MAGNETAWAN RIVER, NEAR BURK'S FALLS",Canada,314.000393520063
GRDC_4234600,44.7146,-79.2812,"BLACK RIVER, NEAR WASHAGO",Canada,1429.95629841457
GRDC_4234650,44.2521,-79.8229,"NOTTAWASAGA RIVER, NEAR BAXTER",Canada,1278.14107183239
GRDC_4234670,44.5187,-80.9396,"SYDENHAM RIVER, NEAR OWEN SOUND",Canada,176.964764887513
GRDC_4234680,44.6729,-81.2604,"SAUBLE RIVER, SAUBLE FALLS",Canada,923.391357998701
GRDC_4234700,44.4562,-81.3271,"SAUGEEN RIVER, NEAR PORT ELGIN",Canada,3734.01485099644
GRDC_4234701,44.1188,-81.1146,"SAUGEEN RIVER, NEAR WALKERTON",Canada,2101.54762300856
GRDC_4234720,44.1146,-81.0188,"CARRICK CREEK, NEAR CARLSRUHE",Canada,178.50513510692
GRDC_4234850,43.5521,-81.5896,"BAYFIELD RIVER, NEAR VARNA",Canada,562.774860599442
GRDC_4234900,43.0729,-81.6604,"AUSABLE RIVER, NEAR SPRINGBANK",Canada,804.097784606036
GRDC_4235100,43.1312,-80.2646,"GRAND RIVER, BRANTFORD",Canada,5127.0668326222
GRDC_4235101,43.3521,-80.3146,"GRAND RIVER, GALT",Canada,3511.17008328605
GRDC_4235190,42.8271,-81.8521,"SYDENHAM RIVER, NEAR ALVINSTON",Canada,708.833355154413
GRDC_4235191,42.6479,-82.0104,"SYDENHAM RIVER, FLORENCE",Canada,1128.70403368049
GRDC_4235200,42.9604,-81.6271,"SYDENHAM RIVER, STRATHROY",Canada,182.546605274915
GRDC_4235300,42.5438,-81.9688,"THAMES RIVER, THAMESVILLE",Canada,4490.45210953487
GRDC_4235301,42.9646,-81.3312,"THAMES RIVER, BYRON",Canada,3083.22505040913
GRDC_4235400,42.8604,-80.7188,"BIG OTTER CREEK, TILLSONBURG",Canada,306.662253699561
GRDC_4235490,43.3771,-80.7104,"NITH RIVER, NEW HAMBURG",Canada,541.420247779035
GRDC_4235500,43.1938,-80.4479,"NITH RIVER, NEAR CANNING",Canada,983.664744148154
GRDC_4236010,43.1562,-79.0438,"NIAGARA RIVER, QUEENSTON",Canada,682245.127052459
GRDC_4236050,43.1354,-79.3812,"TWENTY MILE CREEK, BALLS  FALLS",Canada,306.918796877951
GRDC_4236100,43.4979,-79.7729,"EAST SIXTEEN MILE CREEK, NEAR OMAGH",Canada,181.188446021699
GRDC_4236300,43.7896,-79.5854,"EAST HUMBER RIVER, NEAR PINE GROVE",Canada,196.255672525302
GRDC_4236500,43.9312,-78.6188,"WILMOT CREEK, NEAR NEWCASTLE",Canada,75.4987252415496
GRDC_4236600,44.3729,-77.7771,"TRENT RIVER, HEALEY FALLS",Canada,9598.58220666166
GRDC_4236700,44.2521,-77.4188,"MOIRA RIVER, NEAR FOXBORO",Canada,2576.35832948224
GRDC_4243040,48.4062,-78.3646,"KINOJEVIS, RIVIERE, EN AVAL DU LAC PREISSAC",Canada,987.205353549431
GRDC_4243050,46.3771,-78.7229,"OTTAWA RIVER, LA CAVE RAPIDS",Canada,51264.3212091825
GRDC_4243055,46.3312,-78.3438,"MAGANASIPI, RIVIERE, LAC JOHNSON",Canada,507.96922527414
GRDC_4243070,45.4979,-76.5646,"BONNECHERE RIVER, EAR CASTLEFORD",Canada,2693.88923105804
GRDC_4243080,47.0854,-75.7521,"RIVIERE GATINEAU, AUX RAPIDES CEIZUR",Canada,6871.82944605277
GRDC_4243100,45.4771,-76.2479,"OTTAWA RIVER, CHATS FALLS",Canada,88198.7328216292
GRDC_4243101,45.5688,-74.3938,"OTTAWA RIVER, AU BARRAGE DE CARILLON",Canada,143979.817953581
GRDC_4243140,45.8271,-75.0729,"SOUTH NATION RIVER, PRES DE COTE-SAINT-PIERRE",Canada,1225.10897249078
GRDC_4243141,45.7938,-75.0896,"SOUTH NATION RIVER, PRES DE RIPON",Canada,1256.22752345656
GRDC_4243150,45.0021,-74.7938,"SAINT LAWRENCE RIVER, CORNWALL",Canada,771625.376804346
GRDC_4243151,45.4104,-73.6229,"SAINT LAWRENCE RIVER, LASALLE",Canada,932591.264573916
GRDC_4243160,45.1521,-74.6396,"RAISIN RIVER, NEAR WILLIAMSTOWN",Canada,371.626463753788
GRDC_4243200,46.3771,-74.5021,"SAINT LOUIS, RUISSEAU, EMBOUCHURE",Canada,40.2849422868263
GRDC_4243210,46.0104,-73.4271,"L'ASSOMPTION, RIVIERE, JOLIETTE",Canada,1311.31807637367
GRDC_4243215,45.7354,-74.6854,"ROUGE, RIVIERE, ROUGE",Canada,5545.86002751406
GRDC_4243220,45.1771,-73.8479,"ANGLAIS, RIVIERE DES, RIVERFIELD",Canada,601.661387445673
GRDC_4243230,45.455,-73.997,"RIVIERE DES MILLE ILES, EN AVAL DU LAC DES DEUX MONTAGNES",Canada,147860.314740125
GRDC_4243240,45.3979,-73.2562,"RIVIERE RICHELIEU, RAPIDES FRYERS",Canada,21875.2627446047
GRDC_4243250,45.9521,-72.8604,"DAVID, RIVIERE, SAINT-DAVID",Canada,310.039850834948
GRDC_4243270,45.8604,-72.4521,"RIVIERE SAINT-FRANCOIS, A LA CENTRALE DE HEMMING FALLS",Canada,9719.09727987072
GRDC_4243275,45.7938,-72.5771,"SAINT-GERMAIN, RIVIERE, DRUMMONDVILLE",Canada,269.633742913851
GRDC_4243280,45.4646,-71.6562,"RIVIERE EATON, PRES DE LA RIVIERE SAINT-FRANCOIS-3",Canada,645.697003032563
GRDC_4243290,45.5812,-71.3854,"RIVIERE AUX SAUMONS, EN AMONT DU RUISSEAU MOFFAT",Canada,762.811800881396
GRDC_4243300,46.6146,-72.6813,"RIVIERE SAINT-MAURICE, CENTRALE DE GRANDE-MERE",Canada,41149.8549272037
GRDC_4243301,48.3396,-74.0604,"RIVIERE SAINT-MAURICE, EN AVAL DU BARRAGE GOUIN",Canada,8759.01366103656
GRDC_4243310,47.7646,-72.7354,"RIVIERE CROCHE, EN AVAL DU RUISSEAU CHANGY",Canada,1550.5373435444
GRDC_4243315,46.3688,-71.6188,"BECANCOUR, RIVIERE, LYSTER",Canada,1385.42329174442
GRDC_4243320,46.6604,-71.2854,"RIVIERE BEAURIVAGE, SAINTE-ETIENNE",Canada,685.88595083913
GRDC_4243330,46.8521,-71.8771,"RIVIERE SAINTE-ANNE, CHUTE-PANET-1",Canada,1555.88012534569
GRDC_4243340,46.3062,-71.4479,"BECANCOUR, RIVIERE, EN AMONT DE LA RIVIERE PALMER",Canada,909.631087269431
GRDC_4243360,46.5896,-71.2146,"RIVIERE CHAUDIERE, SAINT-LAMBERT-DE-LEVIS",Canada,5754.65268117509
GRDC_4244350,47.2729,-71.1354,"AULNAIES, RUISSEAU DES, PRES DU RUISSEAU DES EAUX VOLEES",Canada,322.382411611473
GRDC_4244370,46.8229,-70.7562,"RIVIERE DU SUD, ARTHURVILLE",Canada,812.544239556282
GRDC_4244400,53.2271,-66.2062,"ASHUANIPI RIVER, BELOW WIGHTMAN LAKE",Canada,8340.70099225464
GRDC_4244410,48.7562,-71.8396,"RIVIERE PERIBONKA, CENTRALE DE CHUTE-A-LA-SAVANE",Canada,27127.3586891047
GRDC_4244420,48.8146,-72.0479,"PERIBONKA, PETITE RIVIERE, EN AMONT ROUTE 169",Canada,977.800920557467
GRDC_4244430,48.5771,-71.6354,"SAGUENAY RIVER, CENTRALE D'ISLE MALIGNE",Canada,72559.6162314215
GRDC_4244440,48.1854,-70.0479,"SAGUENAY, PETITE RIVIERE, EN AMONT ROUTE 170",Canada,716.950553622059
GRDC_4244460,54.1312,-61.4312,"NASKAUPI RIVER, BELOW NASKAUPI LAKE",Canada,4722.3181431034
GRDC_4244500,53.2521,-60.7896,"CHURCHILL RIVER, ABOVE UPPER MUSKRAT FALLS",Canada,91294.5206864571
GRDC_4244501,53.5354,-63.9688,"CHURCHILL RIVER, CHURCHILL FALLS POWERHOUSE",Canada,46056.2239363382
GRDC_4244510,48.6562,-69.1688,"RIVIERE PORTNEUF, EN AMONT DES CHUTES PHILIAS",Canada,2409.14249578776
GRDC_4244520,48.4146,-68.5563,"RIVIERE RIMOUSKI, EN AMONT ROUTE 132",Canada,1607.80674196436
GRDC_4244550,52.6479,-56.8729,"ALEXIS RIVER, NEAR PORT HOPE SIMPSON",Canada,2288.86538750489
GRDC_4244580,49.5562,-68.7188,"RIVIERE AUX OUTARDES, CENTRALE NO.3",Canada,17718.1780828651
GRDC_4244600,49.1604,-68.4021,"RIVIERE AUX OUTARDES, CENTRALE DE CHUTE-AUX-OUTARDES",Canada,18916.7756297462
GRDC_4244605,49.3354,-68.3479,"RIVIERE MANICOUAGAN, CENTRALE NO.2",Canada,45484.0932711931
GRDC_4244610,52.2313,-61.3229,"LITTLE MECATINA RIVER, ABOVE LAC FOURMONT",Canada,4463.19031906961
GRDC_4244620,49.2021,-68.3396,"RIVIERE MANICOUAGAN, CENTRALE MCCORMICK",Canada,45623.7359863425
GRDC_4244630,51.1437,-61.6104,"NATASHQUAN, RIVIERE, EN AVAL DE LA RIVIERE NATASHQUAN EST",Canada,11499.497440666
GRDC_4244635,50.4271,-61.7146,"NATASHQUAN, RIVIERE, EN AVAL DE LA DECHARGE DU LAC ALIESTE",Canada,15531.5559243997
GRDC_4244640,50.1896,-61.5896,"NATASHQUAN, RIVIERE, PRES DE L'EMBOUCHURE",Canada,15984.2621118109
GRDC_4244650,50.3854,-59.9896,"ETAMAMIOU, RIVIERE, PRES DE L'EMBOUCHURE",Canada,2895.6607649123
GRDC_4244655,51.8438,-60.1188,"LITTLE MECATINA RIVER, EN AVAL DU LAC BRETON",Canada,12040.6757167527
GRDC_4244660,50.8688,-59.7062,"LITTLE MECATINA RIVER, EN AMONT DE LA RIVIERE NETAGAMIOU",Canada,18927.8946957731
GRDC_4244710,51.1354,-56.7938,"SAINTE GENEVIEVE RIVER, NEAR FORRESTERS POINT",Canada,314.584300352661
GRDC_4244720,50.6063,-57.1521,"TORRENT RIVER, BRISTOL'S POOL",Canada,643.781390159757
GRDC_4244730,49.2396,-57.3646,"UPPER HUMBER RIVER, NEAR REIDVILLE",Canada,2117.32994951821
GRDC_4244740,49.5146,-56.1146,"INDIAN BROOK, INDIAN FALLS",Canada,959.710209082573
GRDC_4244750,48.6229,-57.9354,"LEWASEECHJEECH BROOK, LITTLE GRAND LAKE",Canada,465.601685826563
GRDC_4244760,48.9312,-55.6688,"EXPLOITS RIVER, GRAND FALLS",Canada,9470.75962848536
GRDC_4244770,49.0146,-54.8521,"GANDER RIVER, BIG CHUTE",Canada,4422.46134181249
GRDC_4244780,47.7479,-55.4396,"BAY DU NORD RIVER, BIG FALLS",Canada,1206.66972170207
GRDC_4244785,47.2146,-55.3271,"GARNISH RIVER, NEAR GARNISH",Canada,212.787069378469
GRDC_4244788,47.9479,-54.2854,"PIPERS HOLE RIVER, MOTHERS BROOK",Canada,767.042307606289
GRDC_4244790,46.8729,-53.2854,"NORTHWEST BROOK, NORTHWEST POND",Canada,80.5908141039282
GRDC_4244792,47.6354,-52.8354,"NORTHEAST POND RIVER, NORTHEAST POND",Canada,3.32611809856058
GRDC_4244795,47.2271,-53.5688,"ROCKY RIVER, NEAR COLINET",Canada,294.281162465597
GRDC_4244800,49.7979,-63.5729,"HUILE, RIVIERE A L', PRES DE L'EMBOUCHURE",Canada,173.56858718787
GRDC_4244810,48.9813,-64.6979,"RIVIERE DARTMOUTH, EN AMONT DU RUISSEAU DU PAS DE DAME",Canada,626.075733340259
GRDC_4244820,48.8396,-64.6229,"RIVIERE YORK, SUNNY BANK",Canada,1016.06941418194
GRDC_4244830,48.1562,-66.3562,"RIVIERE NOUVELLE, PONT DE LA ROUTE 132",Canada,1144.92157938945
GRDC_4244840,47.8354,-66.8896,"UPSALQUITCH RIVER, UPSALQUITCH",Canada,2274.49068204476
GRDC_4244850,47.6646,-67.4854,"RESTIGOUCHE RIVER, BELOW KEDGWICK RIVER",Canada,3162.10435925838
GRDC_4244860,47.6562,-65.6937,"TETAGOUCHE RIVER, NEAR WEST BATHURST",Canada,378.497532408831
GRDC_4244870,46.9354,-65.9104,"LITTLE SOUTHWEST MIRAMICHI RIVER, LYTTLETON",Canada,1345.13683107222
