date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow,eobs
2005-05-24,0.0,217.56,-66.45,92.28,10.69,5.04,0.3,0.48,0.41,0.42,0.41,0.41,0.0,0.0,-97.67,92.2,5.08,3.8,-0.53,0.12,0.4,0.41,0.41,0.41,0.0,562.13,-44.26,92.39,14.92,7.68,1.03,0.93,0.42,0.42,0.41,0.41,0.21,5.55,2.82,0.0
2005-05-25,0.0,280.3,-81.43,92.4,14.73,7.63,-0.92,-0.12,0.4,0.4,0.41,0.41,0.0,0.0,-119.21,92.3,7.09,4.25,-1.99,-1.0,0.39,0.4,0.41,0.41,0.0,772.55,-45.61,92.51,20.35,11.59,-0.38,0.45,0.4,0.41,0.41,0.41,0.0,7.41,2.54,0.0
2005-05-26,0.0,285.06,-86.15,92.13,17.4,9.68,-0.59,0.35,0.38,0.39,0.41,0.41,0.0,0.0,-122.59,91.99,9.54,6.52,-2.04,-0.24,0.37,0.39,0.41,0.41,0.0,777.79,-49.61,92.29,23.18,14.24,0.88,1.08,0.39,0.4,0.41,0.41,0.0,8.01,2.3,0.0
2005-05-27,0.0,287.52,-89.27,91.82,19.39,10.61,-0.67,0.44,0.37,0.38,0.4,0.41,0.0,0.0,-129.18,91.67,12.32,8.0,-1.28,0.01,0.36,0.38,0.4,0.41,0.0,783.9,-48.54,91.97,25.29,14.42,0.39,0.96,0.38,0.39,0.41,0.41,0.0,8.26,2.06,0.0
2005-05-28,0.0,273.78,-74.58,91.83,20.12,11.43,0.72,0.15,0.36,0.37,0.4,0.41,0.0,0.0,-105.98,91.74,15.86,6.33,-1.16,-1.16,0.35,0.37,0.4,0.41,0.0,755.03,-41.9,91.92,24.52,16.09,1.9,1.04,0.37,0.38,0.4,0.41,0.42,8.48,2.03,0.0
2005-05-29,0.0,263.88,-69.04,91.74,19.93,14.61,-0.15,-0.45,0.36,0.37,0.4,0.41,0.0,0.0,-107.86,91.56,14.32,12.65,-0.64,-1.39,0.35,0.36,0.39,0.41,0.0,757.46,-38.67,91.85,24.78,17.97,0.72,0.82,0.36,0.37,0.4,0.41,1.94,7.1,1.98,0.0
2005-05-30,0.0,109.22,-32.96,91.82,14.73,12.12,2.59,0.03,0.37,0.36,0.39,0.41,0.0,0.0,-54.95,91.52,8.59,6.21,0.52,-2.26,0.36,0.36,0.39,0.41,0.0,364.32,-11.92,92.31,18.19,15.83,3.76,1.71,0.38,0.37,0.39,0.41,4.12,3.78,2.05,6.4097943631413
2005-05-31,0.0,180.84,-56.21,92.28,10.03,4.86,0.57,-1.25,0.37,0.37,0.39,0.41,0.0,0.0,-74.96,92.16,6.85,3.84,-0.37,-2.88,0.36,0.37,0.39,0.41,0.0,527.58,-44.33,92.38,13.25,5.9,1.42,-0.3,0.38,0.37,0.39,0.41,0.13,5.76,1.91,0.0
2005-06-01,0.0,247.73,-74.91,92.0,11.44,4.54,-0.52,-1.26,0.36,0.36,0.39,0.41,0.0,0.0,-98.99,91.85,6.29,3.11,-1.51,-2.02,0.35,0.36,0.38,0.41,0.0,662.92,-49.65,92.2,16.04,6.32,0.16,-0.64,0.36,0.37,0.39,0.41,0.0,7.44,1.8,0.0
2005-06-02,0.0,272.66,-81.04,91.72,13.62,6.82,-0.24,-0.39,0.35,0.36,0.38,0.41,0.0,0.0,-111.1,91.58,7.06,4.2,-1.71,-1.03,0.34,0.35,0.38,0.41,0.0,733.38,-48.25,91.87,18.75,10.87,1.24,0.55,0.35,0.36,0.38,0.41,0.0,7.6,1.75,0.0
2005-06-03,0.0,278.58,-77.14,91.39,16.88,9.22,0.66,1.15,0.34,0.35,0.38,0.41,0.0,0.0,-116.47,91.19,9.93,6.77,-1.43,0.01,0.33,0.35,0.38,0.41,0.0,781.63,-30.95,91.57,22.83,11.46,2.48,2.2,0.35,0.35,0.38,0.41,1.66,9.43,1.55,3.53762973444505
2005-06-04,0.0,196.63,-45.92,91.56,12.99,8.24,3.52,0.37,0.38,0.36,0.38,0.41,0.0,0.0,-79.0,91.37,10.23,5.19,2.25,-0.49,0.35,0.35,0.37,0.41,0.0,536.8,-14.16,91.76,14.91,12.18,4.89,2.05,0.4,0.36,0.38,0.41,6.66,8.02,1.57,2.26546512959066
2005-06-05,0.0,165.45,-42.65,91.8,10.68,5.43,2.75,0.06,0.36,0.36,0.37,0.41,0.0,0.0,-59.99,91.75,7.52,4.41,1.17,-1.34,0.36,0.36,0.37,0.41,0.0,483.54,-20.41,91.84,13.15,6.32,4.04,0.96,0.37,0.36,0.37,0.41,1.43,6.84,1.54,2.61134169532138
2005-06-06,0.0,130.61,-30.65,91.82,10.31,6.93,1.65,-0.51,0.36,0.36,0.37,0.41,0.0,0.0,-63.01,91.73,8.01,5.12,0.8,-1.45,0.36,0.36,0.37,0.41,0.0,462.17,-3.23,91.98,12.61,8.86,3.02,0.39,0.37,0.36,0.37,0.41,3.26,4.26,1.58,5.47525944504825
2005-06-07,0.0,226.63,-52.46,92.48,7.86,2.87,0.42,-2.58,0.37,0.36,0.37,0.41,0.0,0.0,-99.77,92.02,5.34,-0.88,-1.24,-3.81,0.36,0.36,0.37,0.41,0.0,688.26,-5.71,92.86,9.61,8.3,1.22,-1.22,0.38,0.36,0.37,0.41,1.23,7.23,1.56,0.0
2005-06-08,0.0,212.76,-68.55,92.8,7.92,0.2,-2.16,-1.44,0.35,0.36,0.37,0.41,0.0,0.0,-87.3,92.72,3.13,-0.85,-3.42,-2.13,0.35,0.36,0.37,0.41,0.0,592.1,-48.16,92.88,11.9,2.06,-1.43,-0.88,0.36,0.36,0.37,0.41,0.0,7.8,1.45,0.0
2005-06-09,0.0,239.37,-76.08,92.4,8.62,0.38,-2.51,-1.39,0.34,0.35,0.37,0.41,0.0,0.0,-93.95,92.17,4.47,-1.72,-3.62,-2.47,0.34,0.35,0.37,0.41,0.0,669.19,-55.68,92.71,12.34,2.08,-1.69,-0.45,0.35,0.36,0.37,0.41,0.04,9.05,1.34,0.0
2005-06-10,0.0,212.62,-66.22,91.83,9.45,2.01,-0.93,-1.13,0.33,0.35,0.36,0.41,0.0,0.0,-99.49,91.55,3.61,0.5,-2.27,-1.98,0.33,0.34,0.36,0.41,0.0,573.49,-51.48,92.1,13.72,5.11,0.42,-0.42,0.34,0.35,0.37,0.41,0.11,6.78,1.34,0.0
2005-06-11,0.0,182.85,-54.51,91.22,10.8,4.71,1.21,-0.63,0.33,0.34,0.36,0.41,0.0,0.0,-93.26,91.03,7.34,2.51,-0.53,-2.14,0.33,0.34,0.36,0.4,0.0,548.86,-27.25,91.51,14.26,7.64,3.15,0.0,0.33,0.34,0.36,0.41,1.05,5.86,1.34,0.0
2005-06-12,0.0,238.11,-58.9,90.93,11.94,6.73,1.26,-0.22,0.33,0.34,0.36,0.4,0.0,0.0,-99.84,90.81,7.23,5.1,-0.39,-0.96,0.32,0.33,0.36,0.4,0.0,668.43,-9.72,91.07,16.56,9.39,3.93,0.6,0.33,0.34,0.36,0.4,0.13,7.46,1.25,0.0
2005-06-13,0.0,188.74,-39.61,90.86,13.61,10.17,1.89,1.27,0.35,0.33,0.36,0.4,0.0,0.0,-71.47,90.7,9.87,8.11,0.22,0.49,0.33,0.33,0.36,0.4,0.0,579.8,-22.92,91.06,17.69,11.95,4.28,1.78,0.36,0.34,0.36,0.4,6.47,5.69,1.25,3.15927558778375
2005-06-14,0.0,85.94,-21.21,91.2,13.25,11.49,0.63,0.37,0.4,0.36,0.36,0.4,0.0,0.0,-32.64,90.99,11.26,10.15,-0.26,-0.66,0.36,0.34,0.36,0.4,0.0,285.45,-11.15,91.58,15.37,12.39,1.53,1.28,0.42,0.38,0.36,0.4,15.05,1.92,1.3,5.29639536642024
2005-06-15,0.0,215.88,-41.59,91.86,14.56,9.58,1.02,-0.32,0.39,0.38,0.36,0.4,0.0,0.0,-74.73,91.62,10.34,7.31,0.2,-0.92,0.37,0.38,0.36,0.4,0.0,638.17,-6.93,92.02,18.83,11.08,2.41,0.34,0.4,0.38,0.36,0.4,0.07,6.61,1.28,0.0
2005-06-16,0.0,207.07,-52.96,92.29,15.48,10.37,0.66,-1.03,0.37,0.37,0.36,0.4,0.0,0.0,-92.7,92.06,11.36,9.41,-0.09,-2.05,0.36,0.37,0.36,0.4,0.0,655.18,-22.68,92.57,19.25,12.0,1.51,-0.4,0.37,0.38,0.36,0.4,0.35,6.17,1.15,0.0
2005-06-17,0.0,190.95,-45.95,92.63,16.53,11.72,0.09,-1.11,0.36,0.36,0.36,0.4,0.0,0.0,-68.53,92.54,11.91,9.98,-0.43,-2.04,0.35,0.36,0.36,0.4,0.0,615.35,-27.36,92.72,20.03,13.69,0.65,-0.37,0.36,0.37,0.36,0.4,0.26,5.86,1.11,0.0
2005-06-18,0.0,225.77,-55.11,92.38,17.95,12.27,-1.69,-1.62,0.35,0.36,0.35,0.4,0.0,0.0,-97.57,92.15,14.15,9.86,-2.22,-2.33,0.34,0.35,0.35,0.4,0.0,611.62,-16.66,92.61,22.3,13.66,-0.54,-1.05,0.35,0.36,0.36,0.4,0.03,8.35,1.06,0.0
2005-06-19,0.0,295.53,-95.41,91.92,18.1,7.36,-2.52,-0.71,0.33,0.35,0.35,0.4,0.0,0.0,-124.08,91.77,11.95,5.47,-3.24,-1.28,0.33,0.34,0.35,0.4,0.0,789.16,-71.02,92.11,23.77,9.56,-1.67,-0.11,0.34,0.35,0.35,0.4,0.0,12.09,1.01,0.0
2005-06-20,0.0,295.32,-94.19,91.72,19.44,8.43,-1.88,-0.31,0.32,0.34,0.35,0.4,0.0,0.0,-126.33,91.66,12.33,4.37,-2.24,-0.93,0.31,0.33,0.35,0.4,0.0,788.57,-63.22,91.78,25.71,12.75,-1.41,0.22,0.33,0.34,0.35,0.4,0.0,10.87,0.96,0.0
2005-06-21,0.0,277.74,-80.31,91.82,21.0,10.61,-0.06,-0.28,0.31,0.33,0.35,0.4,0.0,0.0,-117.19,91.69,14.05,8.45,-1.6,-1.27,0.3,0.32,0.35,0.4,0.0,768.19,-45.52,91.92,26.83,14.46,0.93,0.55,0.32,0.33,0.35,0.4,0.41,9.14,0.94,0.0
2005-06-22,0.0,268.83,-68.4,92.05,20.54,13.43,-0.03,-1.46,0.3,0.32,0.35,0.4,0.0,0.0,-96.86,91.93,14.59,11.38,-1.52,-2.86,0.3,0.32,0.34,0.4,0.0,757.28,-39.45,92.13,25.61,15.2,0.85,-0.6,0.31,0.32,0.35,0.4,0.35,9.07,0.92,0.0
2005-06-23,0.0,279.71,-78.14,92.0,20.95,12.42,-0.74,0.05,0.29,0.31,0.34,0.4,0.0,0.0,-118.91,91.84,14.23,9.86,-1.6,-0.57,0.29,0.31,0.34,0.4,0.0,780.26,-46.97,92.12,26.87,15.98,0.08,1.34,0.3,0.32,0.34,0.4,0.02,9.0,0.96,0.0
2005-06-24,0.0,245.12,-60.39,91.72,21.87,14.87,0.84,1.02,0.29,0.31,0.34,0.4,0.0,0.0,-89.24,91.59,16.54,12.76,-1.03,0.06,0.28,0.3,0.34,0.4,0.0,682.44,-29.16,91.85,27.29,16.74,2.91,1.82,0.29,0.31,0.34,0.4,1.34,9.17,0.96,0.162370320689244
2005-06-25,0.0,235.34,-54.28,91.76,19.62,15.4,1.42,0.95,0.32,0.3,0.34,0.4,0.0,0.0,-85.24,91.62,16.82,14.32,-0.36,-0.72,0.29,0.3,0.34,0.4,0.0,709.54,-27.28,92.0,24.13,16.58,3.26,2.47,0.39,0.31,0.34,0.4,9.64,7.43,0.93,0.595357842527229
2005-06-26,0.0,244.53,-62.27,92.12,19.88,14.63,-0.14,-0.7,0.35,0.31,0.34,0.4,0.0,0.0,-92.52,91.98,14.13,13.21,-1.13,-1.66,0.33,0.31,0.34,0.4,0.0,635.91,-37.74,92.23,24.53,16.33,0.81,0.11,0.37,0.31,0.34,0.4,0.35,7.69,0.87,0.0
2005-06-27,0.0,258.98,-66.98,92.03,21.17,14.92,-0.16,-0.7,0.32,0.31,0.33,0.39,0.0,0.0,-97.51,91.89,14.75,12.44,-1.17,-2.03,0.31,0.31,0.33,0.39,0.0,728.9,-42.28,92.14,26.48,17.52,1.31,-0.07,0.33,0.31,0.34,0.4,0.63,8.49,0.84,0.0
2005-06-28,0.0,264.7,-69.01,91.67,22.98,14.15,-0.1,-0.18,0.31,0.31,0.33,0.39,0.0,0.0,-108.28,91.35,17.88,10.16,-1.4,-1.02,0.3,0.3,0.33,0.39,0.0,738.22,-36.2,91.87,28.23,16.89,0.91,0.67,0.31,0.31,0.33,0.39,0.07,9.06,0.81,1.74587658659234
2005-06-29,0.0,193.85,-47.46,91.13,19.76,15.21,1.44,0.45,0.32,0.3,0.33,0.39,0.0,0.0,-74.98,90.95,14.44,13.31,-1.28,-0.86,0.3,0.3,0.33,0.39,0.0,585.82,-16.44,91.33,24.33,16.23,3.4,1.64,0.38,0.31,0.33,0.39,10.42,6.64,1.15,21.9927909027137
2005-06-30,0.0,214.34,-49.38,91.16,16.12,11.9,2.65,0.77,0.36,0.32,0.33,0.39,0.0,0.0,-71.56,91.08,12.89,10.0,1.62,-0.14,0.34,0.31,0.33,0.39,0.0,611.12,-5.39,91.23,19.22,13.26,3.75,1.54,0.38,0.32,0.33,0.39,2.38,7.75,1.03,5.05721829234453
2005-07-01,0.0,174.1,-33.36,91.55,13.04,10.36,3.02,0.2,0.4,0.35,0.33,0.39,0.0,0.0,-70.08,91.19,10.85,7.65,1.71,-1.01,0.36,0.32,0.33,0.39,0.0,580.06,-8.6,92.06,15.63,12.74,4.01,1.57,0.42,0.37,0.33,0.39,19.2,5.7,1.06,4.84793395653737
2005-07-02,0.0,46.28,-12.52,92.11,13.07,10.59,1.28,0.72,0.38,0.37,0.33,0.39,0.0,0.0,-32.07,92.03,11.43,8.34,-0.27,-0.58,0.37,0.37,0.33,0.39,0.0,140.18,-3.26,92.19,15.01,12.72,2.22,1.28,0.39,0.37,0.33,0.39,0.57,2.25,0.96,0.0
2005-07-03,0.0,202.92,-48.96,91.81,17.13,12.58,-0.77,-0.21,0.37,0.37,0.33,0.39,0.0,0.0,-77.73,91.54,11.93,11.58,-1.71,-1.04,0.36,0.36,0.33,0.39,0.0,601.8,-14.72,92.06,21.5,13.75,-0.27,0.54,0.37,0.37,0.33,0.39,0.68,5.92,0.89,0.0
2005-07-04,0.0,155.12,-46.05,91.21,16.06,12.59,0.97,0.68,0.39,0.37,0.33,0.39,0.0,0.0,-74.17,91.02,11.71,9.58,-1.71,-1.04,0.36,0.36,0.33,0.39,0.0,609.59,-17.37,91.49,23.63,16.11,4.72,2.82,0.43,0.4,0.33,0.39,17.0,4.82,0.86,5.32783549349327
2005-07-05,0.0,220.2,-59.99,91.43,11.75,6.97,1.59,-0.65,0.4,0.4,0.34,0.39,0.0,0.0,-102.04,91.33,9.5,4.46,0.54,-1.6,0.39,0.39,0.33,0.39,0.0,690.87,-24.71,91.53,14.33,9.29,2.46,0.78,0.41,0.4,0.34,0.39,3.71,6.58,0.92,4.61494643767961
2005-07-06,0.0,147.94,-40.28,91.18,11.66,8.33,1.74,1.68,0.41,0.4,0.34,0.39,0.0,0.0,-63.45,91.0,8.69,5.42,-0.34,0.75,0.39,0.39,0.34,0.39,0.0,473.6,-23.85,91.5,15.29,10.89,3.61,2.78,0.43,0.42,0.34,0.39,17.13,4.47,0.87,10.2262881777045
2005-07-07,0.0,153.24,-34.93,91.22,10.28,7.07,2.69,1.48,0.41,0.41,0.35,0.39,0.0,0.0,-68.43,91.06,8.07,5.39,0.66,0.57,0.41,0.4,0.34,0.39,0.0,473.12,1.36,91.36,12.35,8.72,3.98,2.64,0.43,0.42,0.35,0.39,7.45,5.44,1.14,8.31958865922738
2005-07-08,0.0,179.63,-38.78,91.37,10.33,8.26,1.66,0.84,0.42,0.41,0.35,0.39,0.0,0.0,-69.36,91.22,7.42,6.79,0.53,-0.81,0.41,0.4,0.35,0.39,0.0,615.4,-5.84,91.6,13.73,11.14,2.84,2.0,0.43,0.42,0.36,0.39,12.75,4.33,1.36,4.67525943312732
2005-07-09,0.0,220.62,-61.92,91.65,12.38,8.01,-0.85,-0.84,0.4,0.4,0.36,0.39,0.0,0.0,-92.06,91.53,6.5,6.42,-2.2,-1.96,0.4,0.4,0.36,0.39,0.0,626.04,-28.56,91.82,16.51,8.99,0.46,0.58,0.41,0.41,0.36,0.39,1.52,6.22,1.04,0.0
2005-07-10,0.0,132.18,-40.93,91.91,13.55,10.39,-1.08,-1.84,0.4,0.4,0.36,0.39,0.0,0.0,-69.71,91.75,9.78,7.06,-1.82,-2.66,0.39,0.39,0.36,0.39,0.0,437.28,-15.52,92.13,16.37,14.0,-0.3,-1.04,0.43,0.42,0.37,0.39,12.93,3.91,0.96,10.948971501292
2005-07-11,0.0,210.96,-44.71,92.23,15.08,12.32,-1.06,-1.68,0.42,0.42,0.37,0.39,0.0,0.0,-69.15,92.06,10.96,10.23,-1.91,-2.78,0.42,0.41,0.37,0.39,0.0,612.43,-21.56,92.38,19.76,13.86,-0.45,-0.45,0.43,0.42,0.37,0.39,11.1,5.76,1.24,6.08865843431872
2005-07-12,0.0,220.15,-56.11,92.24,15.86,11.9,-1.98,-1.39,0.41,0.41,0.38,0.39,0.0,0.0,-74.75,92.16,11.13,9.19,-3.34,-2.21,0.4,0.41,0.38,0.39,0.0,606.67,-39.62,92.33,20.26,13.84,-1.18,-0.61,0.42,0.42,0.38,0.39,4.64,6.79,1.0,2.77525940481511
2005-07-13,0.0,263.11,-71.64,92.09,17.56,10.75,-2.25,-1.08,0.4,0.4,0.38,0.39,0.0,0.0,-101.54,92.04,12.32,9.17,-3.78,-1.63,0.39,0.39,0.38,0.39,0.0,693.68,-50.91,92.16,22.47,12.49,-1.35,-0.42,0.41,0.41,0.38,0.39,0.4,9.73,0.92,0.0
2005-07-14,0.0,275.54,-80.93,92.04,18.78,10.84,-0.84,-0.03,0.38,0.39,0.38,0.39,0.0,0.0,-112.04,91.93,11.97,9.07,-1.33,-0.74,0.37,0.38,0.38,0.39,0.0,762.53,-50.66,92.14,24.27,13.87,0.13,1.09,0.39,0.39,0.38,0.39,0.0,8.29,0.84,0.0
2005-07-15,0.0,221.51,-59.87,91.82,19.43,11.02,1.23,0.82,0.37,0.38,0.38,0.39,0.0,0.0,-74.02,91.73,13.97,6.89,-1.05,-0.37,0.36,0.37,0.38,0.39,0.0,588.78,-44.48,91.95,23.53,14.14,3.91,2.01,0.37,0.38,0.38,0.39,1.13,8.68,0.84,0.0
2005-07-16,0.0,220.41,-52.49,91.65,19.87,13.68,1.81,0.84,0.37,0.37,0.37,0.39,0.0,0.0,-75.09,91.57,15.85,11.06,0.64,-0.66,0.36,0.37,0.37,0.39,0.0,674.31,-31.68,91.75,23.82,15.47,3.31,2.05,0.38,0.37,0.38,0.39,2.93,7.71,0.78,1.57216460932474
2005-07-17,0.0,288.93,-83.88,91.62,19.91,11.55,1.37,-0.3,0.36,0.36,0.37,0.39,0.0,0.0,-120.91,91.44,14.91,7.27,-1.12,-1.15,0.35,0.36,0.37,0.39,0.0,771.42,-51.67,91.74,24.77,14.49,3.1,0.28,0.37,0.37,0.37,0.39,0.0,10.44,0.77,0.0
2005-07-18,0.0,192.1,-48.78,91.23,18.2,13.47,1.06,0.85,0.36,0.36,0.37,0.39,0.0,0.0,-71.87,91.12,14.44,10.47,-1.41,-0.59,0.35,0.36,0.37,0.39,0.0,619.14,-18.61,91.41,23.6,15.5,3.93,1.86,0.4,0.36,0.37,0.39,7.97,6.21,0.82,1.73453493001398
2005-07-19,0.0,182.41,-38.66,91.81,14.82,11.68,3.27,0.61,0.41,0.39,0.37,0.39,0.0,0.0,-82.98,91.37,12.53,7.92,1.61,-0.8,0.39,0.36,0.37,0.39,0.0,513.24,5.23,92.29,17.22,14.11,4.42,1.62,0.43,0.4,0.37,0.39,10.47,6.44,0.92,3.29845266036934
2005-07-20,0.0,175.55,-46.15,92.19,14.26,8.58,3.25,0.83,0.39,0.39,0.37,0.39,0.0,0.0,-78.73,92.05,11.03,7.55,1.25,-0.14,0.38,0.38,0.37,0.39,0.0,536.35,-1.59,92.35,17.27,10.97,5.08,1.47,0.4,0.39,0.37,0.39,2.54,8.13,0.88,8.6948480282797
2005-07-21,0.0,174.96,-36.15,91.82,13.79,9.71,2.73,-0.46,0.4,0.39,0.37,0.39,0.0,0.0,-58.95,91.61,10.81,8.52,1.07,-1.77,0.39,0.38,0.37,0.39,0.0,518.07,-3.6,92.08,17.02,11.19,4.62,0.82,0.41,0.39,0.37,0.39,4.21,6.99,0.95,0.0
2005-07-22,0.0,164.34,-40.49,91.38,13.35,8.85,1.95,-0.96,0.38,0.39,0.37,0.39,0.0,0.0,-61.32,91.24,11.14,8.44,1.13,-2.11,0.38,0.38,0.37,0.39,0.0,462.98,-14.46,91.61,15.67,9.49,3.07,0.25,0.39,0.39,0.37,0.39,0.81,6.04,0.86,0.0
2005-07-23,0.0,175.55,-48.0,91.14,13.92,9.33,1.6,-0.09,0.38,0.38,0.37,0.39,0.0,0.0,-72.29,91.09,10.6,8.6,0.4,-1.05,0.37,0.38,0.37,0.39,0.0,534.23,-24.66,91.31,17.05,10.61,3.21,0.69,0.38,0.38,0.37,0.39,0.89,5.8,0.87,0.0
2005-07-24,0.0,112.52,-25.23,91.06,15.33,11.16,0.49,1.45,0.37,0.37,0.37,0.39,0.0,0.0,-50.94,91.0,12.15,9.93,-0.47,0.12,0.37,0.37,0.37,0.39,0.0,369.36,-9.88,91.11,18.88,13.33,2.39,2.8,0.39,0.38,0.37,0.39,3.34,4.53,0.73,8.36031311912734
2005-07-25,0.0,137.22,-26.93,91.04,16.41,14.05,1.71,1.75,0.41,0.4,0.37,0.39,0.0,0.0,-49.33,90.95,14.13,12.12,0.21,1.02,0.39,0.37,0.37,0.38,0.0,545.15,-2.0,91.18,19.83,15.31,3.58,2.88,0.43,0.42,0.37,0.39,20.67,4.27,1.25,16.1721648268817
2005-07-26,0.0,190.33,-41.13,91.29,17.44,12.88,1.51,0.28,0.4,0.41,0.38,0.38,0.0,0.0,-64.64,91.18,13.81,11.65,-1.27,-0.85,0.39,0.4,0.37,0.38,0.0,618.35,-7.17,91.36,20.84,14.76,3.34,0.89,0.42,0.42,0.38,0.38,0.32,6.8,0.86,0.0
2005-07-27,0.0,241.95,-57.94,91.34,20.55,14.44,-0.42,0.99,0.39,0.39,0.38,0.38,0.0,0.0,-89.23,91.24,14.5,12.46,-1.44,0.03,0.38,0.39,0.38,0.38,0.0,734.84,-23.05,91.41,26.38,16.93,1.03,1.81,0.39,0.4,0.38,0.38,0.21,7.85,0.73,0.0
2005-07-28,0.0,260.6,-66.32,91.46,23.38,15.2,-0.09,0.83,0.37,0.38,0.38,0.38,0.0,0.0,-100.19,91.32,18.54,12.71,-1.55,-0.86,0.36,0.37,0.37,0.38,0.0,729.55,-33.67,91.56,28.63,19.57,1.27,1.71,0.38,0.39,0.38,0.38,0.82,8.6,0.61,0.0
2005-07-29,0.0,185.07,-48.91,91.44,20.48,16.28,-0.35,-0.34,0.38,0.37,0.37,0.38,0.0,0.0,-84.52,91.34,16.53,15.28,-1.58,-2.39,0.36,0.37,0.37,0.38,0.0,662.65,-27.67,91.56,25.33,17.41,0.75,1.42,0.42,0.38,0.37,0.38,6.9,5.69,0.64,9.74587670580163
2005-07-30,0.0,124.18,-38.52,91.55,15.93,12.41,1.51,0.57,0.39,0.39,0.37,0.38,0.0,0.0,-72.01,91.42,14.03,9.2,0.91,-0.19,0.39,0.38,0.37,0.38,0.0,386.7,-7.84,91.65,18.05,15.82,2.03,1.25,0.4,0.39,0.37,0.38,3.33,4.36,0.68,0.0
2005-07-31,0.0,187.83,-61.82,91.57,14.75,8.51,1.65,0.29,0.38,0.38,0.37,0.38,0.0,0.0,-75.23,91.49,10.78,7.03,0.15,-1.29,0.37,0.38,0.37,0.38,0.0,561.24,-49.93,91.67,17.79,10.47,3.12,0.87,0.39,0.39,0.37,0.38,0.2,6.79,0.61,0.0
2005-08-01,0.0,168.36,-46.89,91.64,15.21,9.32,-0.64,-1.15,0.37,0.37,0.37,0.38,0.0,0.0,-88.03,91.58,10.49,8.21,-1.49,-1.73,0.36,0.37,0.37,0.38,0.0,566.82,-17.74,91.69,18.9,11.41,0.27,-0.59,0.37,0.38,0.37,0.38,0.76,5.91,0.58,4.69020580226159
2005-08-02,0.0,67.45,-10.07,91.6,13.09,11.63,-0.54,-2.32,0.42,0.39,0.37,0.38,0.0,0.0,-25.91,91.54,12.3,11.03,-1.56,-3.53,0.38,0.37,0.37,0.38,0.0,242.42,0.35,91.72,14.26,12.61,0.87,-1.4,0.43,0.42,0.37,0.38,20.36,2.59,0.65,8.99020586633658
2005-08-03,0.0,127.1,-26.74,91.95,13.65,9.87,1.51,-1.33,0.41,0.41,0.38,0.38,0.0,0.0,-71.43,91.71,11.33,7.69,0.51,-2.03,0.4,0.4,0.37,0.38,0.0,387.11,2.41,92.22,16.86,11.96,2.5,-0.14,0.42,0.42,0.38,0.38,1.49,4.84,0.7,0.234534907662242
2005-08-04,0.0,205.92,-60.48,92.29,13.35,7.52,0.84,-1.48,0.39,0.4,0.38,0.38,0.0,0.0,-98.5,92.15,10.42,5.37,-0.64,-2.43,0.39,0.39,0.38,0.38,0.0,681.55,-26.22,92.38,16.24,9.59,1.68,-0.07,0.4,0.4,0.38,0.38,0.36,6.91,0.6,0.0
2005-08-05,0.0,233.24,-62.85,92.08,14.49,7.76,1.35,0.52,0.38,0.39,0.38,0.38,0.0,0.0,-101.95,91.81,9.82,5.9,-0.79,-0.6,0.37,0.38,0.38,0.38,0.0,703.84,-11.99,92.33,19.17,10.48,3.15,1.52,0.39,0.39,0.38,0.38,1.41,8.09,0.56,1.92783544282933
2005-08-06,0.0,188.44,-36.03,91.74,13.37,8.52,2.02,-1.05,0.39,0.38,0.38,0.38,0.0,0.0,-87.79,91.58,11.54,5.64,1.21,-2.04,0.38,0.38,0.38,0.38,0.0,666.63,4.03,91.84,16.19,11.67,2.9,0.63,0.4,0.39,0.38,0.38,3.19,7.14,0.58,0.0
2005-08-07,0.0,205.56,-58.47,91.37,10.58,6.82,2.21,-1.25,0.39,0.38,0.38,0.38,0.0,0.0,-89.24,91.26,7.93,6.11,1.06,-2.37,0.38,0.38,0.38,0.38,0.0,576.27,-29.45,91.54,13.47,8.26,3.45,-0.39,0.42,0.39,0.38,0.38,7.24,6.26,0.58,6.8242308032891
