date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow,eobs
2007-02-20,0.13,115.85,-71.5,92.75,3.62,0.79,-0.99,0.24,0.38,0.39,0.41,0.42,0.1,0.0,-115.15,92.64,-2.09,-2.95,-1.76,-0.37,0.38,0.38,0.41,0.42,0.17,451.3,-28.3,92.85,11.0,4.19,0.31,0.64,0.38,0.39,0.41,0.42,0.0,1.9,3.79,0.0
2007-02-21,0.08,119.51,-71.07,92.96,4.12,0.32,-0.03,0.85,0.37,0.38,0.41,0.42,0.06,0.0,-113.06,92.84,-1.52,-2.41,-1.7,0.09,0.37,0.38,0.41,0.42,0.1,460.09,-33.27,93.07,10.81,3.05,2.01,1.45,0.38,0.38,0.41,0.42,0.0,2.55,3.39,0.0
2007-02-22,0.05,113.72,-57.78,92.89,5.14,1.48,-0.31,0.88,0.37,0.38,0.41,0.42,0.04,0.0,-107.27,92.79,-0.57,-0.99,-1.35,0.03,0.37,0.38,0.4,0.42,0.06,459.62,-18.38,93.03,10.77,2.9,0.95,1.78,0.37,0.38,0.41,0.42,0.07,2.31,3.08,0.0
2007-02-23,0.03,102.06,-60.92,92.73,5.22,1.05,-0.36,1.25,0.37,0.37,0.4,0.42,0.02,0.0,-90.42,92.57,-0.09,-1.41,-1.51,0.62,0.37,0.37,0.4,0.42,0.04,396.63,-37.95,92.86,10.5,3.06,1.65,1.9,0.37,0.38,0.4,0.42,0.16,2.37,2.9,0.0
2007-02-24,0.02,52.68,-38.82,92.4,4.15,1.31,0.59,2.36,0.39,0.38,0.4,0.42,0.01,0.0,-67.33,92.14,1.58,-1.4,-1.73,1.37,0.37,0.37,0.4,0.42,0.02,223.73,-11.09,92.59,7.42,3.92,3.21,3.47,0.42,0.38,0.4,0.42,7.0,1.41,2.94,8.958981526629
2007-02-25,0.01,57.2,-35.15,92.1,4.4,1.21,2.32,2.95,0.41,0.39,0.4,0.42,0.01,0.0,-80.91,91.89,2.14,-0.28,0.05,2.34,0.39,0.39,0.4,0.42,0.08,238.46,-2.01,92.46,6.26,3.77,4.81,4.03,0.42,0.4,0.4,0.42,6.89,2.83,4.2,15.5848642589501
2007-02-26,1.46,48.09,-16.84,92.68,2.61,1.87,2.62,1.34,0.42,0.41,0.4,0.42,0.16,0.0,-32.21,92.24,0.83,0.11,1.73,0.28,0.41,0.4,0.4,0.42,1.92,187.7,2.4,93.22,4.47,3.91,3.37,2.24,0.43,0.42,0.4,0.42,14.47,1.09,4.2,8.26096147805975
2007-02-27,2.11,58.31,-16.95,93.31,2.95,0.41,2.74,2.04,0.42,0.42,0.4,0.42,1.55,0.0,-39.31,92.9,0.69,-1.24,2.03,1.01,0.41,0.42,0.4,0.42,2.54,326.39,5.37,93.57,5.39,3.72,4.3,3.11,0.43,0.43,0.41,0.42,8.88,2.58,4.35,9.0127148289564
2007-02-28,1.32,89.97,-25.62,92.53,6.83,3.9,4.46,2.85,0.43,0.43,0.41,0.42,0.7,0.0,-68.93,92.39,5.43,2.07,3.27,2.42,0.42,0.42,0.41,0.42,2.26,412.53,5.77,92.86,9.11,5.09,5.87,3.2,0.43,0.43,0.41,0.42,9.62,4.24,5.92,4.59256924782393
2007-03-01,0.46,36.28,-11.64,92.04,5.23,3.27,4.05,3.66,0.43,0.43,0.42,0.42,0.29,0.0,-21.9,91.78,4.21,2.24,3.22,2.16,0.42,0.42,0.41,0.42,0.67,155.79,0.83,92.42,6.44,3.96,5.06,5.06,0.43,0.43,0.42,0.42,19.83,2.98,8.86,27.4579202564831
2007-03-02,0.23,99.25,-32.47,92.51,4.15,0.64,2.23,1.07,0.42,0.42,0.43,0.42,0.19,0.0,-79.19,92.01,2.68,-2.4,-1.39,0.33,0.41,0.42,0.42,0.42,0.28,398.04,4.8,92.85,6.47,2.89,4.7,2.37,0.43,0.43,0.43,0.42,7.12,3.52,13.71,7.86957311344898
2007-03-03,0.11,101.07,-37.46,92.68,6.85,3.12,4.12,1.74,0.42,0.42,0.43,0.42,0.07,0.0,-91.3,92.18,3.81,0.51,-1.18,0.17,0.41,0.42,0.42,0.42,0.19,425.23,7.21,93.61,8.52,6.5,6.92,4.23,0.43,0.43,0.43,0.42,11.93,4.98,12.52,1.04187740102137
2007-03-04,0.06,145.64,-79.13,93.46,5.4,0.81,-1.28,0.87,0.4,0.41,0.43,0.42,0.04,0.0,-124.46,92.99,-1.34,-1.7,-2.26,0.35,0.4,0.4,0.42,0.42,0.07,525.64,-38.07,93.71,11.68,3.28,0.87,1.44,0.41,0.42,0.43,0.42,0.03,3.64,9.72,0.0
2007-03-05,0.03,55.55,-45.06,93.56,5.08,1.02,0.83,1.48,0.4,0.4,0.42,0.42,0.03,0.0,-86.42,92.89,1.31,-1.59,-2.0,0.79,0.39,0.4,0.42,0.42,0.04,252.98,13.36,93.97,7.47,4.65,3.52,3.12,0.4,0.4,0.42,0.42,1.51,2.07,7.88,3.34104251161747
2007-03-06,0.02,120.73,-56.45,93.18,5.38,1.48,-0.68,1.19,0.39,0.39,0.42,0.42,0.01,0.0,-104.45,92.66,-1.18,-2.53,-1.65,0.36,0.39,0.39,0.42,0.42,0.03,489.04,-3.04,93.75,12.56,4.66,1.07,2.9,0.41,0.4,0.42,0.42,1.93,2.9,6.29,10.0659829744223
2007-03-07,0.01,95.97,-33.52,92.3,6.25,3.18,0.78,0.86,0.42,0.41,0.42,0.42,0.01,0.0,-70.37,92.09,3.45,1.4,-1.01,-0.76,0.41,0.39,0.42,0.42,0.01,391.63,-0.45,92.63,8.38,4.96,2.55,2.51,0.43,0.41,0.42,0.42,8.08,2.65,6.44,1.84646949316339
2007-03-08,0.01,88.63,-37.06,93.39,4.65,0.99,0.26,-1.85,0.4,0.41,0.41,0.42,0.01,0.0,-62.77,92.42,2.37,-1.15,-0.37,-3.1,0.39,0.4,0.41,0.42,0.01,336.26,-6.26,94.29,7.56,2.2,0.76,-0.05,0.41,0.41,0.42,0.42,0.46,3.0,5.11,0.0
2007-03-09,0.0,101.29,-45.3,94.23,3.88,0.11,0.77,0.52,0.39,0.4,0.41,0.42,0.0,0.0,-76.78,94.06,-0.88,-1.61,-1.07,-0.39,0.39,0.4,0.41,0.42,0.01,439.36,-13.37,94.38,8.4,1.69,2.44,1.38,0.41,0.4,0.41,0.42,1.89,2.85,4.62,19.0944062959792
2007-03-10,0.78,95.81,-41.75,94.89,2.56,-1.06,0.37,-1.8,0.41,0.4,0.41,0.42,0.16,0.0,-88.07,94.24,-0.11,-3.13,-1.35,-2.93,0.4,0.4,0.41,0.42,0.91,366.55,1.6,95.14,5.64,1.6,2.11,-0.44,0.43,0.4,0.41,0.42,4.29,2.92,5.28,0.0
2007-03-11,0.61,162.04,-89.1,94.69,3.36,-2.63,-1.93,-0.77,0.39,0.4,0.41,0.42,0.48,0.0,-130.14,94.34,-1.63,-3.65,-2.73,-1.92,0.39,0.4,0.41,0.42,0.74,567.49,-56.53,95.02,9.73,-1.46,-1.22,-0.02,0.4,0.4,0.41,0.42,0.0,4.31,4.41,0.0
2007-03-12,0.37,163.69,-88.1,94.14,5.17,-0.4,-0.63,0.25,0.39,0.39,0.4,0.42,0.24,0.0,-130.55,94.03,-1.97,-3.81,-1.7,-0.38,0.38,0.39,0.4,0.42,0.48,568.86,-59.3,94.3,12.49,4.63,0.92,0.69,0.39,0.4,0.41,0.42,0.0,3.26,4.07,0.0
2007-03-13,0.18,163.68,-82.05,94.28,6.68,0.68,-0.31,-0.09,0.38,0.39,0.4,0.42,0.12,0.0,-127.13,94.1,0.76,-2.56,-1.55,-1.55,0.38,0.38,0.4,0.42,0.24,568.47,-52.41,94.45,13.44,4.52,1.15,0.72,0.38,0.39,0.4,0.42,0.0,3.53,3.8,0.0
2007-03-14,0.09,162.49,-76.88,94.54,6.33,2.16,-0.84,-1.38,0.37,0.38,0.4,0.42,0.05,0.0,-120.76,94.46,-0.55,-1.56,-1.38,-2.31,0.37,0.38,0.4,0.42,0.12,570.94,-47.19,94.65,13.35,4.21,0.01,-0.49,0.38,0.38,0.4,0.42,0.0,3.83,3.56,0.0
2007-03-15,0.04,165.87,-80.44,94.26,7.08,3.74,-0.58,-0.68,0.37,0.38,0.4,0.42,0.02,0.0,-123.73,94.06,0.4,-0.15,-1.45,-1.31,0.37,0.38,0.39,0.42,0.05,574.15,-47.35,94.51,13.55,6.43,0.91,-0.05,0.37,0.38,0.4,0.42,0.0,3.3,3.34,0.0
2007-03-16,0.01,143.88,-63.03,94.04,7.14,3.57,-0.18,-0.86,0.36,0.37,0.39,0.42,0.01,-0.0,-107.71,93.96,2.37,1.27,-1.14,-1.54,0.36,0.37,0.39,0.42,0.02,553.88,-23.73,94.15,12.52,5.18,1.3,-0.12,0.37,0.37,0.39,0.42,0.0,3.33,3.1,0.0
2007-03-17,0.01,98.91,-47.96,94.0,4.99,2.01,1.85,0.54,0.36,0.37,0.39,0.42,0.0,-0.0,-67.47,93.88,0.67,0.06,0.15,-0.34,0.36,0.37,0.39,0.42,0.01,401.32,-27.09,94.1,7.62,3.02,3.53,1.3,0.36,0.37,0.39,0.42,0.1,2.78,2.98,0.0
2007-03-18,0.02,93.68,-29.24,92.81,5.42,2.68,3.66,2.06,0.37,0.37,0.39,0.42,0.0,-0.0,-61.17,91.86,2.57,1.5,1.0,-0.64,0.36,0.37,0.39,0.42,0.32,411.32,-0.53,93.81,9.39,4.22,6.72,3.26,0.43,0.38,0.39,0.42,9.86,4.25,3.17,15.3578962212169
2007-03-19,1.66,110.96,-48.74,91.12,0.43,-1.4,2.32,0.77,0.41,0.39,0.39,0.42,0.4,-0.0,-71.36,90.72,-2.48,-4.39,1.57,-0.52,0.4,0.39,0.38,0.42,3.24,385.13,-17.9,91.8,2.75,1.17,3.45,2.0,0.42,0.4,0.39,0.42,6.55,2.21,3.48,12.2960998969666
2007-03-20,5.39,83.52,-38.72,91.39,-0.87,-5.22,0.52,-2.47,0.39,0.39,0.38,0.42,3.27,-0.0,-86.94,91.17,-3.07,-6.83,-0.86,-4.84,0.39,0.39,0.38,0.42,6.31,311.05,-6.2,91.75,2.49,-3.81,1.54,-0.17,0.4,0.4,0.38,0.42,3.67,3.18,3.09,4.10964939329962
2007-03-21,6.59,127.64,-49.35,92.13,-0.9,-4.03,0.79,-1.55,0.39,0.39,0.38,0.42,6.25,-0.0,-91.07,91.77,-3.76,-5.47,-0.1,-3.07,0.39,0.39,0.38,0.42,6.88,500.45,11.05,92.51,3.19,-2.41,1.43,-0.07,0.4,0.39,0.38,0.42,2.45,2.67,2.96,4.27393851788512
2007-03-22,9.05,75.16,-24.07,92.56,-1.32,-2.98,2.09,0.79,0.39,0.39,0.38,0.42,6.87,0.0,-55.34,92.41,-4.17,-5.28,0.66,0.03,0.39,0.39,0.38,0.42,14.21,331.29,-1.48,92.62,1.81,-1.19,3.26,1.83,0.4,0.39,0.38,0.42,9.32,1.48,2.82,46.1634310314002
2007-03-23,28.11,52.92,-15.47,92.26,-0.86,-2.27,2.18,0.93,0.39,0.39,0.38,0.41,15.59,0.0,-43.98,92.1,-1.69,-3.2,-0.59,0.2,0.39,0.39,0.38,0.41,32.08,190.98,-0.04,92.47,0.62,-1.59,3.46,1.61,0.4,0.39,0.38,0.42,19.07,1.3,2.91,5.59128109476696
2007-03-24,33.3,58.76,-22.65,92.35,-0.66,-2.34,0.14,-0.44,0.4,0.39,0.38,0.41,32.1,0.0,-57.09,92.24,-3.29,-3.86,-0.71,-1.35,0.39,0.39,0.38,0.41,35.13,242.12,6.04,92.5,2.19,-0.71,1.27,0.47,0.41,0.39,0.38,0.41,3.97,1.1,2.75,1.86982350114498
2007-03-25,30.35,101.75,-41.68,92.82,0.96,-2.11,-1.55,-0.94,0.41,0.4,0.38,0.41,26.63,0.0,-78.39,92.52,-3.94,-4.77,-3.29,-1.45,0.39,0.39,0.38,0.41,33.33,384.17,4.65,93.05,6.74,0.26,-0.12,-0.45,0.43,0.41,0.38,0.41,0.13,2.45,2.77,0.0
2007-03-26,21.92,145.1,-63.56,93.13,2.68,-0.78,-0.94,-0.67,0.42,0.42,0.38,0.41,16.28,0.0,-112.41,92.98,-4.5,-5.7,-2.07,-1.63,0.4,0.41,0.38,0.41,26.64,479.31,-18.99,93.23,9.89,3.52,1.04,-0.04,0.43,0.43,0.39,0.41,0.0,2.5,3.18,0.0
2007-03-27,12.75,143.87,-57.75,93.12,3.56,0.34,-1.13,0.29,0.42,0.42,0.39,0.41,8.81,0.0,-101.64,93.07,-2.9,-4.37,-2.0,-0.65,0.41,0.42,0.39,0.41,16.29,487.37,-23.35,93.18,10.69,4.63,0.19,0.92,0.43,0.43,0.39,0.41,1.44,2.46,3.87,0.0
2007-03-28,6.74,153.93,-61.44,93.09,4.47,0.84,-0.18,0.29,0.42,0.42,0.4,0.41,4.59,0.0,-94.35,93.01,-1.88,-3.23,-1.55,-0.74,0.41,0.42,0.39,0.41,8.82,542.37,-35.43,93.21,10.88,3.75,1.18,1.17,0.42,0.42,0.4,0.41,0.42,2.84,4.52,0.0
2007-03-29,3.48,158.58,-61.93,93.01,5.26,1.44,0.07,0.78,0.41,0.41,0.4,0.41,2.34,0.0,-97.96,92.87,-0.09,-1.5,-1.39,-0.02,0.41,0.41,0.4,0.41,4.59,566.73,-11.51,93.16,10.67,3.47,1.96,2.04,0.42,0.42,0.4,0.41,0.54,3.39,5.11,4.64818709216415
2007-03-30,1.82,137.99,-49.31,92.63,4.32,1.87,0.08,0.23,0.41,0.41,0.4,0.41,1.18,0.0,-78.67,92.44,-0.39,-1.01,-1.43,-1.07,0.4,0.41,0.4,0.41,2.34,505.58,-10.51,92.83,10.17,4.68,3.1,1.77,0.42,0.41,0.4,0.41,4.44,2.58,5.2,5.1283397710747
2007-03-31,2.98,110.3,-35.89,93.04,3.01,1.13,0.15,-0.32,0.42,0.41,0.4,0.41,2.42,0.0,-57.4,92.89,-0.78,-1.31,-0.59,-2.0,0.41,0.41,0.4,0.41,3.78,433.1,-7.88,93.3,7.46,3.08,1.41,1.61,0.42,0.42,0.4,0.41,4.72,2.1,5.01,0.0
2007-04-01,1.8,148.41,-52.11,93.68,5.83,2.31,-1.01,-0.63,0.41,0.41,0.4,0.41,1.1,0.0,-107.0,93.32,-0.82,-0.96,-1.63,-1.28,0.4,0.41,0.4,0.41,2.42,493.8,-7.13,93.97,13.19,5.08,-0.46,0.09,0.41,0.41,0.4,0.41,0.01,3.62,4.48,0.0
2007-04-02,0.76,192.61,-75.59,93.8,7.45,2.87,-0.73,-0.6,0.4,0.4,0.4,0.41,0.42,0.0,-117.28,93.43,0.07,-0.86,-1.66,-1.61,0.39,0.4,0.4,0.41,1.1,626.43,-35.36,93.99,14.07,5.14,0.48,0.19,0.4,0.41,0.4,0.41,0.41,4.34,4.14,0.0
2007-04-03,0.29,186.19,-66.61,92.93,6.75,1.8,-0.16,-1.68,0.39,0.4,0.4,0.41,0.16,0.0,-109.39,92.59,1.26,-0.6,-1.42,-4.0,0.39,0.4,0.4,0.41,0.42,646.06,-25.71,93.35,12.57,3.97,1.24,-0.18,0.39,0.4,0.4,0.41,1.08,5.02,3.93,0.20648855269524
2007-04-04,0.39,73.52,-21.64,92.73,4.25,0.11,-2.64,-2.91,0.4,0.4,0.4,0.41,0.16,0.0,-45.58,92.48,0.69,-0.27,-5.22,-3.95,0.39,0.4,0.4,0.41,0.55,276.23,1.31,93.13,7.39,0.82,0.18,-1.68,0.4,0.4,0.4,0.41,2.41,4.76,3.74,0.0
2007-04-05,0.25,215.6,-95.4,93.33,6.53,-0.07,-1.38,-1.57,0.39,0.39,0.4,0.41,0.16,0.0,-134.52,93.11,0.87,-1.69,-2.0,-2.08,0.38,0.39,0.39,0.41,0.34,679.6,-46.2,93.51,12.68,1.49,-0.34,-1.08,0.39,0.4,0.4,0.41,0.0,5.96,3.44,0.0
2007-04-06,0.11,215.89,-86.74,93.62,7.96,2.35,-1.1,-1.08,0.38,0.39,0.39,0.41,0.06,0.0,-126.7,93.5,0.57,-1.78,-1.55,-2.05,0.37,0.38,0.39,0.41,0.16,675.27,-53.71,93.72,15.48,6.25,0.04,-0.41,0.38,0.39,0.39,0.41,0.0,5.38,3.22,0.0
2007-04-07,0.04,193.38,-73.4,93.64,8.73,3.58,-0.4,-1.05,0.37,0.38,0.39,0.41,0.02,0.0,-115.26,93.54,1.79,0.75,-1.54,-2.63,0.37,0.38,0.39,0.41,0.06,644.46,-39.22,93.73,15.04,5.55,1.01,0.37,0.37,0.38,0.39,0.41,0.0,5.23,2.95,0.0
2007-04-08,0.01,187.85,-72.62,93.74,8.05,2.49,-1.17,-1.14,0.36,0.37,0.39,0.41,0.01,0.0,-108.55,93.65,3.92,1.45,-2.26,-1.92,0.36,0.37,0.39,0.41,0.02,595.23,-41.12,93.85,13.04,4.1,-0.37,-0.0,0.37,0.38,0.39,0.41,0.0,5.47,2.76,0.0
2007-04-09,0.0,207.78,-81.69,93.6,8.83,2.55,0.26,0.13,0.36,0.37,0.38,0.41,0.0,0.0,-112.56,93.52,1.74,-0.15,-1.44,-0.52,0.35,0.37,0.38,0.41,0.01,654.26,-56.22,93.68,14.48,5.56,2.23,0.92,0.36,0.37,0.39,0.41,0.0,5.5,2.6,0.0
2007-04-10,0.0,222.26,-86.39,93.71,9.62,3.19,-0.35,-1.17,0.35,0.36,0.38,0.41,0.0,0.0,-123.82,93.56,3.65,0.77,-1.53,-2.44,0.35,0.36,0.38,0.41,0.0,691.21,-53.98,93.83,15.0,4.92,0.78,0.15,0.36,0.37,0.38,0.41,0.0,5.87,2.49,0.0
2007-04-11,0.0,225.18,-89.02,93.74,10.83,4.91,-1.31,-1.09,0.35,0.36,0.38,0.41,0.0,0.0,-124.13,93.59,3.44,1.85,-1.69,-1.74,0.34,0.36,0.38,0.41,0.0,691.15,-57.0,93.87,17.8,7.53,-0.43,-0.46,0.35,0.36,0.38,0.41,0.0,6.14,2.41,0.0
2007-04-12,0.0,223.82,-83.94,93.59,12.27,6.79,-0.7,-0.49,0.34,0.35,0.38,0.41,0.0,0.0,-126.33,93.49,4.57,3.26,-1.7,-1.5,0.34,0.35,0.37,0.41,0.0,689.05,-48.74,93.71,19.3,9.79,0.52,0.23,0.34,0.36,0.38,0.41,0.01,5.6,2.27,0.0
2007-04-13,0.0,226.32,-81.77,93.43,14.04,7.4,-1.03,-0.08,0.33,0.35,0.37,0.41,0.0,0.0,-127.7,93.36,7.23,5.83,-1.92,-0.71,0.33,0.35,0.37,0.41,0.0,697.61,-39.07,93.52,20.62,10.46,-0.15,0.34,0.34,0.35,0.37,0.41,0.0,6.18,2.15,0.0
2007-04-14,0.0,225.37,-82.52,93.56,14.65,7.62,-0.71,-0.07,0.33,0.34,0.37,0.41,0.0,0.0,-130.42,93.4,7.62,5.95,-1.78,-0.9,0.32,0.34,0.37,0.41,0.0,697.3,-41.86,93.69,21.2,11.03,0.39,0.65,0.33,0.35,0.37,0.41,0.0,6.27,2.1,0.0
2007-04-15,0.0,230.59,-85.37,93.72,15.04,7.75,-0.83,-0.54,0.32,0.34,0.37,0.41,0.0,0.0,-127.62,93.66,7.77,5.22,-1.76,-1.67,0.32,0.33,0.36,0.41,0.0,701.51,-48.58,93.83,21.79,10.98,0.39,0.27,0.33,0.34,0.37,0.41,0.0,6.63,1.99,0.0
2007-04-16,0.0,236.93,-93.59,93.63,14.19,5.81,-1.07,-0.8,0.31,0.33,0.36,0.41,0.0,0.0,-132.46,93.54,6.87,3.36,-1.8,-1.81,0.31,0.33,0.36,0.41,0.0,713.31,-57.89,93.72,20.88,8.86,-0.08,0.03,0.32,0.33,0.36,0.41,0.0,7.13,1.91,0.0
2007-04-17,0.0,236.77,-91.28,93.51,13.78,5.25,0.01,-0.6,0.31,0.33,0.36,0.41,0.0,0.0,-138.98,93.42,6.1,3.24,-1.62,-2.67,0.3,0.32,0.36,0.41,0.0,717.85,-38.6,93.61,20.18,9.17,1.69,0.41,0.31,0.33,0.36,0.41,0.0,7.06,1.83,0.0
2007-04-18,0.0,199.89,-79.76,93.67,10.39,4.0,0.35,-2.15,0.3,0.32,0.36,0.41,0.0,0.0,-114.76,93.55,7.22,1.05,-0.69,-2.86,0.3,0.32,0.36,0.41,0.0,540.52,-43.88,93.76,13.59,7.2,0.69,-1.51,0.31,0.32,0.36,0.41,0.01,6.61,1.78,0.0
2007-04-19,0.0,243.66,-99.55,93.48,9.92,2.51,-0.52,-1.23,0.3,0.32,0.35,0.41,0.0,0.0,-137.79,93.29,3.39,0.25,-1.19,-1.85,0.3,0.32,0.35,0.41,0.0,725.68,-64.33,93.7,16.14,5.13,0.81,-0.53,0.3,0.32,0.36,0.41,0.0,6.71,1.7,0.0
2007-04-20,0.0,243.7,-94.33,93.46,10.68,3.64,-0.47,-1.48,0.29,0.31,0.35,0.41,0.0,0.0,-132.36,93.33,3.68,1.76,-1.37,-2.78,0.29,0.31,0.35,0.41,0.0,722.68,-59.45,93.57,16.93,5.58,0.5,-0.32,0.3,0.32,0.35,0.41,0.0,7.15,1.66,0.0
2007-04-21,0.0,245.87,-96.41,93.57,11.43,4.28,-0.37,-1.06,0.29,0.31,0.35,0.4,0.0,0.0,-136.04,93.47,4.03,2.07,-1.21,-2.02,0.28,0.31,0.35,0.4,0.0,728.52,-61.23,93.64,17.97,6.09,0.83,-0.29,0.29,0.31,0.35,0.41,0.0,6.85,1.61,0.0
2007-04-22,0.0,241.84,-90.22,93.77,13.4,5.42,-0.35,-0.23,0.28,0.31,0.35,0.4,0.0,0.0,-134.7,93.61,5.1,3.31,-1.49,-1.31,0.28,0.3,0.34,0.4,0.0,724.97,-56.72,93.89,20.13,9.61,1.03,0.31,0.29,0.31,0.35,0.4,0.0,6.82,1.52,0.0
2007-04-23,0.0,217.49,-78.63,93.93,15.21,5.87,0.05,0.2,0.28,0.3,0.34,0.4,0.0,0.0,-116.01,93.79,8.73,3.99,-1.13,-0.99,0.27,0.3,0.34,0.4,0.0,659.11,-49.06,94.07,20.06,9.47,1.77,0.91,0.28,0.3,0.34,0.4,0.07,6.78,1.47,0.0
2007-04-24,0.0,208.72,-71.22,93.67,15.76,7.21,-0.2,-0.21,0.27,0.3,0.34,0.4,0.0,0.0,-102.08,93.42,10.07,5.29,-1.48,-1.46,0.27,0.3,0.34,0.4,0.0,590.41,-34.49,93.81,20.74,9.19,1.07,1.0,0.28,0.3,0.34,0.4,0.02,6.57,1.46,0.0
2007-04-25,0.0,246.21,-86.16,93.26,16.36,7.35,-1.2,-0.41,0.27,0.29,0.34,0.4,0.0,0.0,-130.3,93.14,9.21,6.12,-2.11,-1.28,0.26,0.29,0.34,0.4,0.0,722.52,-53.01,93.4,22.89,9.09,0.08,0.34,0.27,0.3,0.34,0.4,0.0,8.07,1.37,0.0
2007-04-26,0.0,244.95,-91.75,93.29,15.97,6.21,-0.7,-0.74,0.26,0.29,0.33,0.4,0.0,0.0,-131.5,93.16,9.53,4.69,-2.03,-1.91,0.26,0.29,0.33,0.4,0.0,716.52,-58.44,93.43,21.91,8.86,0.35,0.24,0.26,0.29,0.34,0.4,0.0,8.34,1.33,0.0
2007-04-27,0.0,197.5,-63.22,93.62,15.04,9.59,0.13,0.69,0.26,0.29,0.33,0.4,0.0,0.0,-94.86,93.45,10.19,7.41,-1.22,-1.17,0.26,0.28,0.33,0.4,0.0,659.67,-39.77,93.74,19.9,11.32,1.35,1.45,0.28,0.29,0.33,0.4,2.82,5.61,1.33,2.02135022096016
2007-04-28,0.0,197.24,-60.3,93.75,15.03,10.54,0.05,-0.02,0.29,0.28,0.33,0.4,0.0,0.0,-97.27,93.62,10.16,8.86,-0.48,-1.34,0.28,0.28,0.33,0.4,0.0,657.72,-34.2,93.9,19.89,12.04,0.76,1.09,0.32,0.29,0.33,0.4,4.83,5.28,1.37,1.61184401256797
2007-04-29,0.0,201.46,-63.09,93.3,14.97,9.85,-0.5,-0.74,0.33,0.29,0.33,0.4,0.0,0.0,-103.92,92.94,9.98,6.77,-1.48,-2.28,0.31,0.29,0.33,0.4,0.0,665.31,-29.48,93.61,20.12,11.59,-0.05,0.29,0.36,0.29,0.33,0.4,5.71,5.58,1.37,4.48847812031865
2007-04-30,0.0,232.09,-76.37,92.79,14.07,5.47,-1.88,-1.15,0.33,0.3,0.33,0.4,0.0,0.0,-104.64,92.65,8.21,0.87,-2.95,-1.93,0.32,0.29,0.33,0.4,0.0,700.31,-44.18,92.92,19.61,7.63,-1.02,-0.57,0.34,0.3,0.33,0.4,0.36,8.73,1.31,0.0
2007-05-01,0.0,254.02,-97.85,92.74,12.98,1.5,-2.06,-1.07,0.31,0.3,0.32,0.4,0.0,0.0,-131.85,92.61,7.0,-0.81,-3.34,-1.64,0.3,0.29,0.32,0.4,0.0,752.56,-61.24,92.89,18.74,4.1,-1.06,-0.43,0.32,0.3,0.33,0.4,0.0,10.11,1.18,0.0
2007-05-02,0.0,218.08,-80.47,92.63,11.93,3.65,-0.41,-0.17,0.3,0.29,0.32,0.4,0.0,0.0,-122.99,92.52,7.19,-0.74,-2.54,-1.42,0.29,0.29,0.32,0.4,0.0,740.48,-33.84,92.86,19.69,7.01,2.78,2.57,0.34,0.29,0.32,0.4,5.19,7.61,1.17,7.42999772521941
2007-05-03,0.0,195.86,-53.9,92.79,10.65,6.64,0.18,-0.4,0.36,0.3,0.32,0.4,0.0,0.0,-88.98,92.61,6.99,5.55,-0.83,-2.08,0.34,0.29,0.32,0.4,0.0,624.15,-26.48,92.91,15.1,8.69,0.85,1.14,0.37,0.31,0.32,0.4,7.97,5.05,1.3,2.1781131049755
2007-05-04,0.0,150.94,-50.51,92.31,11.4,6.46,-0.63,-0.82,0.36,0.31,0.32,0.4,0.0,0.0,-76.24,92.19,6.03,3.82,-1.4,-2.42,0.34,0.31,0.32,0.4,0.0,478.11,-21.29,92.54,16.58,9.87,0.88,0.09,0.39,0.32,0.32,0.4,5.84,4.4,1.2,4.2921398540342
2007-05-05,0.0,64.12,-13.07,92.4,10.43,8.74,0.28,-1.99,0.42,0.36,0.32,0.4,0.0,0.0,-22.83,92.14,9.15,7.78,-0.71,-3.44,0.39,0.32,0.32,0.4,0.0,190.04,-2.36,92.91,12.25,9.61,0.93,-0.22,0.43,0.39,0.33,0.4,24.28,2.26,1.34,6.49400057386738
2007-05-06,0.0,219.88,-71.35,93.24,12.0,6.03,0.57,-1.34,0.39,0.38,0.33,0.4,0.0,0.0,-103.6,92.96,6.8,2.93,-0.35,-3.26,0.38,0.38,0.33,0.4,0.0,696.99,-36.42,93.53,17.02,8.72,1.5,0.21,0.41,0.39,0.33,0.4,0.79,6.88,1.25,0.0
