date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow,eobs
2003-10-05,0.0,55.58,-43.89,97.92,9.14,5.79,1.75,-1.97,0.28,0.19,0.2,0.32,0.0,-0.0,-82.77,97.57,6.88,3.84,0.87,-3.16,0.28,0.19,0.19,0.32,0.0,208.93,-21.92,98.57,11.14,7.26,2.48,-0.54,0.29,0.2,0.2,0.32,2.43,2.67,0.32,0.0041067762418938
2003-10-06,0.0,68.63,-41.86,98.56,7.79,3.37,3.75,2.09,0.28,0.2,0.2,0.32,0.0,0.0,-73.41,98.23,5.16,0.32,2.27,-0.47,0.28,0.2,0.2,0.32,0.0,247.47,-6.47,98.76,11.18,6.37,5.71,3.79,0.3,0.2,0.2,0.32,3.54,4.83,0.28,9.48880917630187
2003-10-07,0.0,14.17,-27.65,97.67,7.89,5.96,5.03,1.85,0.36,0.24,0.2,0.32,0.0,0.0,-73.4,97.34,5.39,3.1,3.51,-0.93,0.3,0.2,0.2,0.32,0.0,54.15,-4.74,98.17,9.03,7.49,7.04,3.14,0.44,0.29,0.2,0.32,24.39,2.3,0.97,24.2016430711049
2003-10-08,0.0,48.32,-30.45,98.41,7.44,3.64,4.82,1.6,0.35,0.29,0.2,0.32,0.0,0.0,-64.14,98.05,5.43,1.67,3.76,0.8,0.33,0.29,0.2,0.32,0.0,220.88,-1.83,98.77,9.99,8.55,6.09,3.26,0.42,0.3,0.2,0.32,10.18,4.18,0.45,21.3143740342414
2003-10-09,0.0,41.02,-30.0,98.79,11.16,9.05,3.47,-0.06,0.38,0.32,0.2,0.32,0.0,0.0,-73.25,98.14,9.22,7.14,2.36,-1.5,0.37,0.31,0.2,0.32,0.0,227.84,0.33,99.15,12.13,10.48,5.29,1.22,0.43,0.33,0.2,0.32,4.11,1.8,0.96,0.560882965236657
2003-10-10,0.0,54.98,-27.4,99.17,13.08,8.87,3.48,1.34,0.36,0.33,0.2,0.32,0.0,0.0,-55.71,99.05,11.11,6.94,2.57,0.65,0.35,0.33,0.2,0.32,0.0,240.23,-10.39,99.35,15.32,10.91,5.51,1.82,0.37,0.33,0.2,0.32,0.45,4.3,0.3,0.0135523615982498
2003-10-11,0.0,31.74,-19.91,99.46,13.4,9.84,2.05,0.26,0.34,0.33,0.2,0.32,0.0,0.0,-37.33,99.3,11.86,8.46,-0.23,-1.91,0.34,0.33,0.2,0.32,0.0,134.96,-9.29,99.66,15.86,11.07,3.7,1.59,0.35,0.33,0.2,0.32,0.47,2.7,0.28,0.0
2003-10-12,0.0,100.59,-69.87,99.67,10.78,5.56,-1.91,-1.15,0.33,0.32,0.2,0.32,0.0,0.0,-106.29,99.58,8.18,2.05,-3.06,-1.75,0.33,0.32,0.2,0.32,0.0,358.87,-17.73,99.79,13.74,8.18,-0.26,-0.64,0.34,0.33,0.2,0.32,0.08,3.89,0.27,0.0
2003-10-13,0.0,113.84,-84.18,99.54,9.53,2.37,-2.99,-0.56,0.32,0.32,0.2,0.32,0.0,0.0,-121.33,99.45,6.12,1.33,-3.55,-1.11,0.31,0.32,0.2,0.32,0.0,438.43,-63.6,99.64,14.11,4.32,-2.66,0.24,0.33,0.32,0.2,0.32,0.0,5.33,0.26,0.0
2003-10-14,0.0,115.41,-90.84,99.79,8.57,1.1,-3.62,-0.9,0.31,0.31,0.2,0.32,0.0,0.0,-121.7,99.59,6.12,-2.3,-4.44,-1.28,0.31,0.31,0.2,0.32,0.0,437.73,-58.53,100.06,12.19,3.62,-3.07,-0.64,0.31,0.32,0.2,0.32,0.0,6.03,0.26,0.0
2003-10-15,0.0,119.54,-101.67,100.05,7.28,0.07,-3.88,-0.99,0.3,0.31,0.21,0.32,0.0,0.0,-122.77,99.95,3.8,-2.32,-4.53,-1.4,0.3,0.31,0.2,0.32,0.0,444.06,-89.85,100.17,11.75,1.42,-3.48,-0.33,0.31,0.31,0.21,0.32,0.0,5.97,0.26,0.0
2003-10-16,0.0,116.75,-98.75,100.0,7.03,0.27,-3.73,-1.09,0.29,0.3,0.21,0.32,0.0,0.0,-120.82,99.93,3.79,-1.76,-4.42,-1.37,0.29,0.3,0.21,0.32,0.0,437.79,-81.27,100.12,11.27,2.0,-3.09,-0.59,0.3,0.31,0.21,0.32,0.0,5.51,0.26,0.0
2003-10-17,0.0,116.21,-102.52,99.6,6.6,-1.39,-3.65,-0.69,0.29,0.3,0.21,0.32,0.0,0.0,-124.01,99.27,3.13,-2.54,-4.14,-1.15,0.28,0.3,0.21,0.32,0.0,436.15,-90.02,99.91,11.41,-0.38,-3.14,-0.11,0.29,0.3,0.21,0.32,0.0,5.76,0.26,0.0
2003-10-18,0.0,111.39,-95.96,98.77,5.53,-1.21,-2.63,-0.86,0.28,0.3,0.21,0.32,0.0,0.0,-118.5,98.39,1.77,-3.07,-3.31,-1.0,0.28,0.29,0.21,0.32,0.0,415.76,-71.94,99.23,10.11,0.24,-1.72,-0.55,0.28,0.3,0.21,0.32,0.0,4.04,0.26,0.0
2003-10-19,0.0,109.25,-79.48,98.07,5.31,1.3,-1.34,-0.46,0.28,0.29,0.21,0.32,0.0,0.0,-126.07,97.62,0.33,-0.7,-1.75,-0.78,0.28,0.29,0.21,0.32,0.0,423.92,-34.87,98.36,10.79,3.14,-0.8,0.12,0.28,0.29,0.21,0.32,0.0,2.13,0.26,0.0
2003-10-20,0.0,23.41,-21.85,97.28,5.44,3.22,-1.21,-1.28,0.3,0.29,0.21,0.32,0.0,0.0,-58.6,97.18,3.38,1.17,-1.58,-2.04,0.28,0.29,0.21,0.32,0.0,102.75,-12.27,97.54,6.88,5.55,-0.69,-0.77,0.32,0.29,0.21,0.32,4.48,0.92,0.28,8.12351141468425
2003-10-21,0.24,36.1,-32.81,97.87,3.51,2.01,0.98,-0.33,0.36,0.3,0.21,0.32,0.0,0.0,-71.02,97.23,0.83,-0.0,-1.34,-2.05,0.33,0.29,0.21,0.32,0.41,138.93,-4.75,98.42,6.03,2.63,2.7,1.48,0.38,0.3,0.21,0.32,7.11,1.04,0.38,3.47833680747807
2003-10-22,0.25,53.06,-51.67,98.45,3.0,0.18,-1.6,0.17,0.35,0.31,0.21,0.32,0.21,0.0,-81.83,98.25,-1.64,-1.95,-2.78,-1.23,0.34,0.3,0.21,0.32,0.28,253.88,7.66,98.56,7.05,2.7,0.23,1.32,0.36,0.31,0.21,0.32,0.09,1.43,0.29,0.0
2003-10-23,0.18,45.31,-48.99,98.2,3.0,-1.97,-3.39,-2.17,0.33,0.31,0.21,0.32,0.15,0.0,-80.65,98.07,1.34,-6.29,-5.37,-2.83,0.32,0.31,0.21,0.32,0.21,166.32,-18.0,98.51,5.21,0.27,-2.47,-1.04,0.34,0.31,0.21,0.32,0.03,3.47,0.26,0.0
2003-10-24,0.15,90.38,-81.4,98.92,0.5,-4.89,-0.4,-0.48,0.32,0.31,0.21,0.32,0.14,0.0,-129.8,98.56,-1.46,-6.21,-2.45,-2.4,0.32,0.31,0.21,0.32,0.15,382.89,-35.46,99.23,3.06,-3.71,1.17,1.75,0.32,0.31,0.21,0.32,0.0,2.22,0.26,0.0
2003-10-25,0.13,54.58,-38.46,99.2,2.26,-2.29,2.71,1.63,0.31,0.31,0.21,0.32,0.11,0.0,-71.42,98.91,-1.72,-5.88,0.74,0.86,0.31,0.3,0.21,0.32,0.16,273.82,-15.24,99.42,5.67,0.04,4.52,2.41,0.32,0.31,0.21,0.32,0.21,2.63,0.26,0.0
2003-10-26,0.08,75.11,-61.83,98.67,4.69,0.19,2.2,1.37,0.31,0.3,0.21,0.32,0.06,0.0,-91.27,98.57,2.12,-1.05,-0.32,0.17,0.31,0.3,0.21,0.32,0.11,317.09,-37.35,98.86,7.83,1.49,4.13,2.49,0.31,0.3,0.21,0.32,0.61,2.73,0.27,0.0
2003-10-27,0.06,64.45,-54.0,99.09,2.78,0.15,-1.09,-0.66,0.31,0.3,0.21,0.32,0.05,0.0,-70.06,98.75,-1.03,-1.98,-1.73,-1.12,0.31,0.3,0.21,0.32,0.06,271.28,-22.3,99.31,7.03,2.22,-0.45,0.14,0.31,0.3,0.21,0.32,0.03,1.16,0.26,0.0
2003-10-28,0.04,96.95,-82.41,98.92,2.76,-0.32,-1.6,0.5,0.3,0.3,0.21,0.32,0.03,0.0,-118.7,98.28,-2.48,-3.21,-2.08,-0.66,0.3,0.3,0.21,0.31,0.05,385.11,-57.1,99.3,8.54,2.01,-1.0,1.49,0.31,0.3,0.22,0.32,0.0,1.63,0.25,0.0
2003-10-29,0.03,26.85,-20.1,97.48,5.66,2.82,0.14,1.36,0.31,0.3,0.22,0.31,0.01,0.0,-55.63,96.94,0.97,-1.73,-1.67,0.89,0.3,0.3,0.22,0.31,0.03,109.09,4.66,98.2,9.75,6.77,2.43,2.05,0.33,0.3,0.22,0.31,2.94,0.7,0.28,7.79024652265456
2003-10-30,0.01,23.54,-37.19,96.61,4.59,3.42,0.77,1.95,0.35,0.3,0.22,0.31,0.01,0.0,-80.66,96.41,2.1,0.27,-2.02,1.21,0.33,0.3,0.22,0.31,0.02,100.48,-4.86,96.86,6.24,5.4,4.19,3.03,0.36,0.3,0.22,0.31,3.87,0.59,0.33,5.28244361054206
2003-10-31,0.01,19.79,-16.24,95.89,6.18,3.27,-1.81,1.29,0.37,0.31,0.22,0.31,0.0,0.0,-60.0,95.42,2.22,-0.01,-3.07,-0.67,0.35,0.3,0.22,0.31,0.01,102.11,-2.56,96.32,8.88,5.49,1.39,2.8,0.39,0.32,0.22,0.31,5.99,1.32,0.32,2.82751544254394
2003-11-01,0.0,31.97,-24.71,96.7,7.44,5.62,1.65,1.57,0.38,0.33,0.22,0.31,0.0,0.0,-54.66,95.8,5.65,4.29,0.42,0.75,0.37,0.32,0.22,0.31,0.0,162.14,-7.34,97.51,10.0,6.31,2.3,2.8,0.39,0.33,0.22,0.31,4.16,0.94,0.3,0.35451745908149
2003-11-02,0.0,47.23,-32.52,97.99,7.96,4.27,1.84,2.08,0.36,0.33,0.22,0.31,0.0,0.0,-71.67,97.58,5.86,2.25,0.92,0.95,0.35,0.33,0.22,0.31,0.0,202.37,-12.36,98.14,10.55,5.74,2.98,3.32,0.37,0.33,0.22,0.31,0.06,2.58,0.28,1.72073924535354
2003-11-03,0.0,43.07,-39.52,98.59,11.2,5.85,3.49,3.03,0.35,0.33,0.22,0.31,0.0,0.0,-89.45,98.09,9.38,3.5,1.57,2.16,0.34,0.33,0.22,0.31,0.0,240.03,-3.78,99.47,13.48,7.84,6.14,3.99,0.35,0.33,0.22,0.31,1.57,4.92,0.29,1.09322383559215
2003-11-04,0.0,47.06,-49.45,100.11,9.32,6.82,1.4,0.64,0.34,0.33,0.22,0.31,0.0,0.0,-69.75,99.53,5.49,4.88,-1.63,-0.67,0.34,0.33,0.22,0.31,0.0,190.95,-30.52,100.47,11.97,7.68,3.5,2.06,0.34,0.33,0.22,0.31,0.04,1.53,0.31,0.0
2003-11-05,0.0,80.45,-77.83,100.33,7.28,4.1,-2.44,-0.15,0.33,0.33,0.22,0.31,0.0,0.0,-112.16,100.18,2.74,1.92,-3.25,-0.65,0.33,0.33,0.22,0.31,0.0,342.0,-35.75,100.5,13.33,6.24,-1.65,0.24,0.34,0.33,0.22,0.31,0.0,2.08,0.26,0.0
2003-11-06,0.0,79.16,-84.15,100.2,6.86,2.34,-2.58,-0.35,0.32,0.32,0.22,0.31,0.0,0.0,-109.54,100.13,3.57,0.55,-4.17,-1.15,0.32,0.32,0.22,0.31,0.0,334.18,-65.81,100.31,11.6,3.76,-1.88,0.48,0.33,0.33,0.23,0.31,0.0,2.35,0.26,0.0
2003-11-07,0.0,60.57,-74.9,100.02,6.19,0.9,-4.65,-1.22,0.32,0.32,0.23,0.31,0.0,0.0,-93.71,99.62,3.56,-0.24,-6.72,-1.71,0.31,0.32,0.23,0.31,0.0,264.95,-48.9,100.28,10.21,2.53,-3.91,-0.58,0.32,0.32,0.23,0.31,0.0,4.65,0.26,0.0
2003-11-08,0.0,71.64,-80.16,99.27,6.5,1.29,-3.47,-0.37,0.31,0.32,0.23,0.31,0.0,0.0,-102.88,99.05,4.08,-0.46,-4.62,-1.24,0.31,0.31,0.23,0.31,0.0,325.23,-53.8,99.57,10.49,2.9,-0.83,1.04,0.31,0.32,0.23,0.31,0.0,3.68,0.26,0.0
2003-11-09,0.0,75.56,-72.65,99.58,6.23,3.17,-1.74,0.22,0.31,0.31,0.23,0.31,0.0,0.0,-106.37,99.38,0.49,-0.26,-2.41,-0.39,0.31,0.31,0.23,0.31,0.0,322.24,-49.19,99.69,13.28,6.32,-0.43,1.44,0.31,0.31,0.23,0.31,0.0,1.4,0.26,0.0
2003-11-10,0.0,60.51,-57.14,99.57,5.17,3.52,-2.25,-0.31,0.31,0.31,0.23,0.31,0.0,0.0,-80.08,99.49,1.56,1.31,-2.87,-0.71,0.3,0.31,0.23,0.31,0.0,251.66,-34.68,99.65,8.66,5.3,-1.68,0.23,0.31,0.31,0.23,0.31,0.0,1.1,0.26,0.0
2003-11-11,0.0,37.8,-35.45,99.47,4.75,1.89,-2.05,0.17,0.3,0.31,0.23,0.31,0.0,0.0,-58.54,99.39,3.35,1.29,-2.6,-0.24,0.3,0.31,0.23,0.31,0.0,180.99,-16.98,99.55,6.45,2.39,-1.61,0.85,0.3,0.31,0.23,0.31,0.07,1.45,0.26,0.0
2003-11-12,0.0,48.47,-45.88,99.29,3.86,1.42,-1.11,0.26,0.3,0.3,0.23,0.31,0.0,0.0,-71.69,99.24,1.37,0.18,-2.06,-0.23,0.3,0.3,0.23,0.31,0.0,238.89,-13.87,99.36,6.35,2.44,0.1,0.81,0.3,0.31,0.23,0.31,0.06,0.93,0.26,0.705954835981559
2003-11-13,0.0,16.01,-18.93,99.69,5.21,3.63,0.63,0.19,0.31,0.3,0.23,0.31,0.0,0.0,-55.17,99.34,3.15,1.08,-0.83,-0.49,0.3,0.3,0.23,0.31,0.0,79.47,-1.05,99.98,8.32,6.28,2.17,1.21,0.32,0.3,0.23,0.31,1.76,0.41,0.26,0.143326490842097
2003-11-14,0.0,36.75,-28.75,99.4,5.11,3.7,-0.34,1.21,0.31,0.3,0.23,0.31,0.0,0.0,-58.2,99.13,0.82,0.77,-1.6,0.11,0.31,0.3,0.23,0.31,0.0,172.03,0.79,99.84,8.38,5.88,2.25,2.18,0.32,0.3,0.23,0.31,0.6,0.78,0.26,0.0
2003-11-15,0.0,38.05,-36.03,98.96,6.95,5.22,0.51,0.93,0.31,0.3,0.23,0.31,0.0,0.0,-72.61,98.73,2.65,2.49,-1.61,-0.72,0.31,0.3,0.23,0.31,0.0,174.22,-4.77,99.16,9.88,6.25,2.19,2.15,0.32,0.3,0.23,0.31,0.17,0.89,0.26,0.0
2003-11-16,0.0,22.21,-16.59,98.5,6.47,5.03,-0.55,0.85,0.33,0.3,0.23,0.31,0.0,0.0,-32.75,98.3,2.88,2.72,-1.65,-0.53,0.31,0.3,0.23,0.31,0.0,149.87,-1.0,98.69,9.98,8.6,4.32,2.9,0.4,0.3,0.23,0.31,7.6,0.66,0.27,16.1535936698654
2003-11-17,0.0,39.94,-29.86,99.53,5.33,3.04,3.19,0.88,0.38,0.32,0.23,0.31,0.0,0.0,-70.53,98.63,4.49,1.11,2.13,-1.59,0.36,0.31,0.23,0.31,0.0,199.17,-8.1,99.87,6.81,6.35,4.22,1.94,0.41,0.33,0.23,0.31,3.21,1.88,0.52,3.25492817991905
2003-11-18,0.0,8.54,-5.65,99.76,6.09,4.6,2.53,1.86,0.38,0.34,0.23,0.31,0.0,0.0,-22.94,99.61,4.28,1.04,2.09,1.4,0.36,0.33,0.23,0.31,0.0,42.04,-1.31,99.84,7.79,7.15,3.03,2.25,0.4,0.34,0.23,0.31,6.78,0.99,0.31,1.25410679486835
2003-11-19,0.0,21.45,-15.01,99.69,8.4,7.5,2.31,1.33,0.37,0.35,0.24,0.31,0.0,0.0,-26.99,99.57,7.57,7.2,1.24,0.75,0.36,0.34,0.23,0.31,0.0,113.83,-6.69,99.82,9.86,7.89,3.69,1.74,0.38,0.35,0.24,0.31,1.04,0.64,0.28,0.0
2003-11-20,0.0,48.44,-42.28,99.13,7.83,6.39,-0.31,1.43,0.36,0.35,0.24,0.31,0.0,0.0,-93.71,98.84,4.83,3.8,-1.34,0.81,0.35,0.34,0.24,0.31,0.0,234.62,-5.02,99.56,11.83,7.41,0.95,2.07,0.36,0.35,0.24,0.31,0.08,0.84,0.26,0.0
2003-11-21,0.0,56.88,-62.48,98.63,6.95,4.88,-0.8,0.97,0.35,0.34,0.24,0.31,0.0,0.0,-94.59,98.49,2.16,1.7,-1.49,-0.09,0.34,0.34,0.24,0.31,0.0,263.8,-42.56,98.83,12.88,8.3,0.45,1.9,0.35,0.34,0.24,0.31,0.0,0.58,0.26,0.0
2003-11-22,0.0,28.0,-36.39,98.31,7.48,4.93,-1.33,1.18,0.34,0.34,0.24,0.31,0.0,0.0,-66.8,98.12,3.31,1.92,-1.73,0.4,0.34,0.34,0.24,0.31,0.0,125.96,3.83,98.48,12.98,7.6,-0.75,1.83,0.34,0.34,0.24,0.31,0.0,0.53,0.26,0.0
2003-11-23,0.0,46.53,-44.11,98.03,7.81,5.91,-1.43,0.14,0.34,0.33,0.24,0.31,0.0,0.0,-81.97,97.93,3.49,2.92,-1.74,-0.49,0.33,0.33,0.24,0.31,0.0,240.85,-24.41,98.13,13.85,9.48,-0.85,0.73,0.34,0.34,0.24,0.31,0.0,0.61,0.26,0.0101642711986874
2003-11-24,0.0,46.25,-42.76,98.0,8.38,6.52,-1.35,-0.22,0.33,0.33,0.24,0.31,0.0,0.0,-80.06,97.93,5.24,4.62,-1.67,-0.98,0.33,0.33,0.24,0.31,0.0,202.82,-1.93,98.09,13.1,9.11,-0.72,0.5,0.33,0.33,0.24,0.31,0.0,0.64,0.26,0.0
2003-11-25,0.0,47.12,-42.4,98.25,7.64,6.01,-0.23,0.96,0.33,0.33,0.24,0.31,0.0,0.0,-81.06,98.09,3.94,3.21,-1.34,0.23,0.33,0.33,0.24,0.31,0.0,249.85,-13.44,98.36,12.47,8.42,1.9,1.71,0.34,0.33,0.24,0.31,1.05,0.64,0.25,0.0
2003-11-26,0.0,54.57,-63.81,97.75,6.37,5.26,-0.93,1.19,0.33,0.33,0.25,0.31,0.0,0.0,-100.87,97.24,3.16,2.84,-2.01,0.51,0.33,0.33,0.24,0.31,0.0,244.7,-19.54,98.24,11.28,8.06,0.2,1.86,0.34,0.33,0.25,0.31,0.05,0.39,0.26,0.0
2003-11-27,0.0,23.82,-26.45,97.05,5.53,4.71,-0.68,-0.45,0.34,0.32,0.25,0.31,0.0,0.0,-54.26,96.89,3.79,3.06,-1.41,-1.97,0.33,0.32,0.25,0.31,0.0,136.25,-4.11,97.22,7.62,6.27,0.97,1.62,0.36,0.33,0.25,0.31,2.84,0.25,0.26,10.4617044680065
2003-11-28,0.0,5.76,-8.05,97.88,5.73,4.94,1.57,-2.69,0.41,0.35,0.25,0.31,0.0,0.0,-20.3,97.19,4.46,3.49,0.89,-3.3,0.36,0.33,0.25,0.31,0.0,28.97,-3.75,98.53,6.76,6.3,2.19,-1.94,0.42,0.37,0.25,0.31,15.05,0.67,0.49,6.509651021026
2003-11-29,0.0,10.28,-11.47,98.6,4.43,3.45,0.92,-0.32,0.4,0.38,0.25,0.31,0.0,0.0,-39.98,98.48,3.8,2.71,-1.21,-2.02,0.38,0.37,0.25,0.31,0.0,49.68,-4.16,98.74,5.26,3.92,1.7,1.23,0.41,0.38,0.25,0.31,2.44,0.48,0.33,0.0
2003-11-30,0.0,8.19,-27.95,98.23,3.98,2.63,-1.49,0.97,0.38,0.37,0.25,0.31,0.0,0.0,-69.93,97.98,0.49,-0.7,-2.24,-0.06,0.38,0.37,0.25,0.31,0.0,43.2,3.84,98.45,7.01,5.39,-1.02,1.39,0.38,0.38,0.26,0.31,0.92,0.21,0.28,0.0
2003-12-01,0.0,46.87,-52.73,97.91,5.76,2.51,-2.86,0.05,0.37,0.37,0.26,0.31,0.0,-0.0,-88.48,97.8,3.86,1.28,-3.61,-0.38,0.36,0.36,0.26,0.31,0.0,222.41,-16.31,98.09,8.93,3.94,-2.28,0.45,0.38,0.37,0.26,0.31,0.01,1.72,0.26,0.0
2003-12-02,0.0,48.75,-62.47,98.48,5.61,3.72,-1.58,-0.59,0.36,0.36,0.26,0.31,0.0,-0.0,-86.83,98.14,2.07,1.62,-2.41,-1.27,0.36,0.36,0.26,0.31,0.0,235.13,-42.36,98.81,10.25,6.08,-0.41,0.15,0.36,0.36,0.26,0.31,0.0,0.65,0.26,0.0
2003-12-03,0.0,24.93,-28.31,99.21,4.31,3.64,-1.02,-0.62,0.35,0.35,0.26,0.31,0.0,0.0,-56.27,98.85,1.64,1.57,-2.13,-1.69,0.35,0.35,0.26,0.31,0.0,122.28,-6.96,99.39,6.58,5.17,0.57,0.98,0.36,0.36,0.26,0.31,0.01,0.35,0.26,0.0
2003-12-04,0.0,38.63,-53.89,99.43,4.02,2.29,-2.11,-0.99,0.35,0.35,0.26,0.31,0.0,0.0,-88.75,99.3,1.59,0.82,-3.56,-1.58,0.35,0.35,0.26,0.31,0.0,186.85,-19.47,99.81,7.11,3.25,-1.18,-0.31,0.35,0.35,0.26,0.31,0.03,0.84,0.26,0.0
2003-12-05,0.0,37.41,-39.48,99.89,2.23,0.85,-0.49,-0.62,0.35,0.35,0.26,0.31,0.0,-0.0,-53.78,99.74,-0.78,-0.99,-1.12,-1.3,0.34,0.34,0.26,0.31,0.0,191.26,-21.19,100.05,5.56,2.31,0.78,0.3,0.35,0.35,0.26,0.31,0.05,0.55,0.26,0.0
2003-12-06,0.0,7.03,-33.01,99.52,1.79,-0.13,0.58,-0.81,0.34,0.34,0.27,0.31,0.0,0.0,-90.16,99.34,-1.48,-5.31,-2.06,-2.72,0.34,0.34,0.26,0.31,0.0,34.68,-0.96,99.87,4.59,3.26,2.67,0.67,0.35,0.34,0.27,0.31,0.61,0.56,0.26,0.0
2003-12-07,0.0,51.03,-90.38,100.02,-0.91,-5.56,-3.08,-1.01,0.34,0.34,0.27,0.31,0.0,-0.0,-107.59,99.89,-2.14,-7.5,-4.18,-1.98,0.34,0.34,0.27,0.31,0.0,244.07,-67.43,100.14,1.6,-4.23,-1.37,-0.01,0.34,0.34,0.27,0.31,0.0,1.82,0.26,0.0
2003-12-08,0.0,51.16,-86.3,99.81,-1.46,-6.91,-2.06,-0.17,0.34,0.34,0.27,0.31,0.0,0.0,-105.73,99.58,-3.79,-8.82,-2.83,-0.61,0.34,0.34,0.27,0.31,0.0,246.16,-71.86,99.95,2.11,-4.76,-1.53,0.37,0.34,0.34,0.27,0.31,0.0,1.13,0.26,0.0
2003-12-09,0.0,49.98,-76.49,99.13,-0.54,-6.72,-2.2,-0.46,0.33,0.33,0.27,0.31,0.0,-0.0,-101.37,98.78,-2.3,-10.14,-2.61,-0.76,0.33,0.33,0.27,0.31,0.0,242.31,-64.93,99.52,3.67,-3.8,-1.83,0.21,0.33,0.34,0.27,0.31,0.0,1.28,0.26,0.0
2003-12-10,0.0,49.14,-75.18,98.67,-0.3,-4.2,-0.88,0.77,0.33,0.33,0.27,0.31,0.0,0.0,-99.87,98.46,-2.25,-5.36,-2.36,-0.76,0.33,0.33,0.27,0.31,0.0,237.76,-61.59,99.04,2.91,-2.72,1.17,2.16,0.33,0.33,0.27,0.31,0.0,0.71,0.25,0.0
2003-12-11,0.01,45.89,-57.01,98.97,-0.13,-3.09,0.73,1.58,0.33,0.33,0.27,0.31,0.0,0.0,-96.23,98.72,-3.25,-5.02,0.0,0.68,0.33,0.33,0.27,0.31,0.03,227.8,-1.84,99.15,3.3,-1.13,1.66,2.62,0.34,0.33,0.27,0.31,0.9,0.62,0.25,2.01098565624939
2003-12-12,0.03,20.42,-9.98,99.4,3.94,2.97,1.0,0.79,0.36,0.33,0.27,0.31,0.02,-0.0,-27.14,98.72,2.74,0.57,-1.44,-0.69,0.34,0.33,0.27,0.31,0.04,108.64,2.21,99.77,4.8,4.14,3.91,2.79,0.36,0.33,0.27,0.31,2.36,0.23,0.26,3.37443536855816
2003-12-13,0.01,7.51,-3.44,98.96,7.98,6.95,2.84,2.87,0.38,0.34,0.27,0.31,0.0,0.0,-21.58,98.25,3.23,2.42,-0.78,1.84,0.35,0.33,0.27,0.31,0.02,44.05,8.04,99.56,9.81,8.66,4.81,3.69,0.42,0.35,0.27,0.31,9.64,0.61,0.42,21.3835732139173
2003-12-14,0.0,36.72,-39.16,98.15,6.75,4.34,5.26,0.93,0.41,0.39,0.27,0.31,0.0,-0.0,-88.14,97.72,4.17,1.39,4.26,-1.04,0.4,0.35,0.27,0.31,0.0,215.71,-3.71,98.56,9.23,8.42,7.23,3.46,0.44,0.41,0.28,0.31,15.97,2.34,0.68,2.55698155760918
2003-12-15,0.46,36.35,-55.97,98.85,1.7,-1.09,4.2,-1.19,0.4,0.4,0.28,0.31,0.0,0.0,-89.14,98.45,0.13,-2.98,3.08,-3.07,0.4,0.39,0.28,0.31,1.24,206.68,-18.1,99.3,4.24,2.28,6.02,0.59,0.42,0.4,0.28,0.31,4.88,1.97,0.35,0.791170443000857
2003-12-16,1.54,31.27,-51.32,99.79,1.08,-1.27,2.75,-0.67,0.39,0.39,0.29,0.31,1.24,0.0,-78.43,99.33,-0.64,-2.81,1.41,-2.13,0.38,0.38,0.28,0.31,1.69,165.89,-28.15,100.15,3.73,-0.06,3.69,0.53,0.4,0.39,0.29,0.31,0.99,1.03,0.3,0.0
2003-12-17,1.5,35.01,-45.78,99.95,0.76,-0.36,-0.74,0.53,0.38,0.38,0.29,0.31,1.41,-0.0,-78.81,99.79,-1.72,-2.74,-1.63,-0.09,0.38,0.38,0.29,0.31,1.58,190.46,-16.63,100.17,4.26,1.73,1.3,0.95,0.38,0.38,0.29,0.31,0.09,0.26,0.28,0.0
2003-12-18,1.37,42.22,-62.59,99.6,-0.86,-2.5,-1.78,0.23,0.37,0.37,0.29,0.31,1.32,-0.0,-91.99,99.39,-3.27,-4.32,-2.27,-0.5,0.37,0.37,0.29,0.31,1.42,213.67,-30.3,99.77,3.47,0.05,-1.46,0.91,0.38,0.38,0.29,0.31,0.0,0.41,0.27,0.0
2003-12-19,1.23,15.21,-21.71,99.29,1.31,-0.68,-0.17,1.28,0.37,0.37,0.3,0.31,1.08,0.0,-53.52,99.22,-2.56,-4.33,-1.34,0.19,0.37,0.37,0.29,0.31,1.32,79.01,6.36,99.41,4.97,2.54,1.06,2.02,0.37,0.37,0.3,0.31,0.39,0.14,0.27,1.0334702412726
